Time_Step,Original_Tank1_Reading,ParticleFilter_Tank1_Estimate,Original_Tank2_Reading,ParticleFilter_Tank2_Estimate,Original_Tank3_Reading,ParticleFilter_Tank3_Estimate,Original_Tank4_Reading,ParticleFilter_Tank4_Estimate
59,12.3985007776097,12.423813715360772,12.7347913808744,12.697543786405301,1.64595280624459,1.7621617615903864,1.40781519048521,1.4018251827442434
60,12.3968599645243,12.424058924563386,12.7352846884589,12.69748343629931,1.64542605061538,1.7616413634370258,1.40785606094817,1.4018531847901432
61,12.3952222619645,12.424385290788058,12.7357739015802,12.697437971329542,1.64492235476142,1.761097161768115,1.40789557254096,1.4018557523946158
62,12.3935886280808,12.42465841341069,12.7362590204066,12.697367493917351,1.64444071264772,1.7605795907061244,1.40793377046235,1.4018768742487682
63,12.3919599621338,12.424963254106586,12.7367400466065,12.697298534056664,1.64398016183503,1.760026621913368,1.40797069840646,1.4018934290378526
64,12.3903371072936,12.425189141244608,12.7372169832818,12.697245552133309,1.64353978161583,1.7594530261283716,1.408006398613,1.401888465293296
65,12.3887208533177,12.425457850907986,12.7376898349036,12.697199897902529,1.64311869122784,1.7589466591661185,1.40804091191564,1.4019472738303145
66,12.3871119391116,12.425804698269161,12.7381586072499,12.697204869376703,1.642716048142,1.7584000212490596,1.40807427778901,1.401982696107038
67,12.3855110551774,12.426000518275682,12.7386233073465,12.697176228469754,1.64233104642212,1.757844963737034,1.40810653439391,1.4019920944255597
68,12.3839188459548,12.426254114710526,12.7390839434086,12.69715371633685,1.64196291515318,1.7573502182695648,1.40813771862112,1.4020253487425056
69,12.3823359120592,12.426501137714354,12.7395405247862,12.697139119645554,1.64161091693569,1.7568846461850587,1.40816786613375,1.4020607185526401
70,12.3807628124212,12.42675123335176,12.7399930619101,12.69708398889628,1.64127434644334,1.7563385580687438,1.40819701140811,1.4020384426746637
71,12.3792000663305,12.427038804390017,12.7404415662406,12.696990173605265,1.64095252904153,1.7558393541380606,1.4082251877733,1.4019973490835262
72,12.3776481553901,12.427233843361652,12.7408860502182,12.696858589385199,1.64064481946417,1.7553214784715339,1.40825242744938,1.4020286846207828
73,12.3761075253831,12.427460797416,12.7413265272154,12.696808774882594,1.64035060054657,1.754819106815308,1.40827876158436,1.402065271403549
74,12.3745785880562,12.427676279447212,12.7417630114909,12.696794547568171,1.64006928201193,1.7542307568576803,1.40830422028988,1.4020743565050238
75,12.3730617228235,12.42795721008028,12.7421955181456,12.69678134614564,1.63980029930941,1.7537027739499744,1.40832883267575,1.4021072993946462
76,12.3715572783939,12.428143243557763,12.7426240630795,12.696797313702456,1.63954311250157,1.7531919608893494,1.40835262688332,1.4021616167583644
77,12.3700655743251,12.428365921876313,12.7430486629509,12.696695766372656,1.63929720519924,1.752705560519507,1.40837563011771,1.4022237631813643
78,12.368586902508,12.428636794755183,12.7434693351368,12.696608874641935,1.6390620835417,1.7521493474930498,1.40839786867899,1.4022878687657498
79,12.3671215285838,12.428936764550627,12.743886097695,12.696621053727437,1.63883727522052,1.7516680359415182,1.40841936799237,1.402321997011232
80,12.3656696932965,12.429122468118521,12.7442989693274,12.696598797618545,1.63862232854505,1.7511374169092155,1.40844015263726,1.4023797621881833
81,12.3642316137848,12.42928804129333,12.7447079693444,12.696564732111257,1.63841681154795,1.7506023576117302,1.40846024637546,1.402431883071043
82,12.3628074848144,12.429527445751647,12.7451131176317,12.696520553268787,1.63822031112904,1.750080645289197,1.40847967217839,1.4024610014717533
83,12.3613974799542,12.429661532457894,12.745514434617,12.696426552994343,1.63803243223584,1.7495095252421333,1.4084984522534,1.4024675773014
84,12.3600017526991,12.429831759848224,12.745911941239,12.696378795138775,1.6378527970794,1.7490029092635406,1.40851660806918,1.4025265796108908
85,12.3586204375407,12.430109076068206,12.746305658917,12.696373910801515,1.63768104438375,1.7484277410497886,1.4085341603804,1.402558870607929
86,12.357253650989,12.430307842176036,12.7466956095221,12.696358764705828,1.63751682866767,1.7479647314828433,1.40855112925141,1.4025948984635126
87,12.3559014925466,12.430466200050018,12.7470818153489,12.696266401447083,1.63735981955741,1.7474740563085156,1.40856753407926,1.402676461680748
88,12.3545640456385,12.430674172146357,12.747464299089,12.69617358288631,1.63720970112902,1.7469500514194776,1.40858339361592,1.4026711604395319
89,12.3532413784979,12.430940893139166,12.7478430838049,12.696210993030078,1.63706617127911,1.7465239446294059,1.4085987259897,1.402664403259983
90,12.3519335450117,12.43101721426872,12.7482181929053,12.696103060173044,1.63692894112266,1.7459495307217177,1.40861354872605,1.4026989653336202
91,12.3506405855253,12.431224084327472,12.7485896501214,12.695963355123208,1.636797734417,1.745493856046672,1.4086278787676,1.4026373088793727
92,12.3493625276109,12.431473542982012,12.7489574794838,12.695808672179844,1.63667228701058,1.7450328826371668,1.40864173249355,1.4026681023056637
93,12.3480993867993,12.431657415215147,12.7493217053003,12.695771258136158,1.63655234631565,1.7445587594007024,1.40865512573846,1.4026837374051064
94,12.3468511672767,12.431778885393765,12.7496823521351,12.695691887004893,1.6364376708038,1.744021820247596,1.40866807381029,1.4027068264172278
95,12.3456178625495,12.431933148613568,12.7500394447885,12.695620107250347,1.63632802952328,1.7435241512406063,1.408680591508,1.4027144008208392
96,12.3443994560768,12.432079684616333,12.7503930082768,12.695633520835731,1.63622320163732,1.7430243768548135,1.40869269313845,1.4027778375889857
97,12.3431959218732,12.432274541056392,12.7507430678143,12.695673458138566,1.63612297598244,1.7425646451446535,1.40870439253278,1.4028514690656246
98,12.3420072250829,12.432438996535748,12.7510896487951,12.695697471577715,1.63602715064597,1.742065451154554,1.40871570306222,1.402887653054759
99,12.3408333225259,12.43263508402303,12.7514327767754,12.695606311652714,1.63593553256187,1.7416164138399937,1.40872663765342,1.4028957989852975
100,12.3396741632183,12.432837768034041,12.7517724774575,12.695597531594778,1.63584793712415,1.741198450367356,1.4087372088032,1.4028577626204677
101,12.3385296888676,12.433038827119644,12.7521087766739,12.695601733570843,1.63576418781706,1.7407019854963688,1.40874742859289,1.4028788212846042
102,12.3373998343433,12.43313913266131,12.7524417003715,12.695548862522074,1.63568411586143,1.7402248991075684,1.40875730870212,1.4029216537216533
103,12.3362845281257,12.433308676121282,12.7527712745979,12.695481041372414,1.63560755987632,1.7397322444638679,1.40876686042221,1.40295343629006
104,12.3351836927319,12.433427140667321,12.7530975254863,12.695373355070652,1.63553436555547,1.7392560074738619,1.40877609466903,1.4029870603411552
105,12.3340972451214,12.433673454353162,12.7534204792433,12.695366170981469,1.63546438535777,1.738816952340893,1.40878502199558,1.4029858019645673
106,12.3330250970815,12.433860159651001,12.753740162135,12.695351393729604,1.63539747821128,1.7383856805832878,1.40879365260397,1.4030090245934597
107,12.3319671555937,12.434062158953715,12.7540566004754,12.69537411189205,1.6353335092301,1.7379498227033434,1.40880199635713,1.4030187008001587
108,12.3309233231823,12.434317976862673,12.7543698206143,12.695345981481275,1.63527234944363,1.7375090900863115,1.4088100627901,1.403051745336226
109,12.3298934982448,12.434424979246085,12.7546798489261,12.695301656894006,1.6352138755376,1.7370685965399884,1.40881786112091,1.4030819174848048
110,12.3288775753664,12.434683594431371,12.7549867117989,12.695257945245546,1.63515796960642,1.7366402487466845,1.40882540026113,1.4031147577389969
111,12.3278754456188,12.43483534192829,12.7552904356244,12.69518735495426,1.63510451891629,1.7362251196404708,1.4088326888261,1.4031352582360297
112,12.326886996843,12.434971232523296,12.755591046788,12.69511783340868,1.63505341567877,1.7357495561301017,1.4088397351447,1.4031269439372986
113,12.3259121139185,12.4349860869091,12.7558885716592,12.69516445344225,1.63500455683407,1.735276432787587,1.40884654726895,1.40318445085435
114,12.3249506790187,12.435190152697416,12.7561830365827,12.695141650746443,1.63495784384396,1.7348314993309581,1.4088531329832,1.4031793246564201
115,12.3240025718525,12.435290526942191,12.7564744678698,12.695085418424004,1.63491318249362,1.7343750818016932,1.40885949981299,1.4031855133191682
116,12.3230676698942,12.43536251815906,12.7567628917902,12.695025580674724,1.6348704827022,1.733879295419686,1.40886565503372,1.4031814111780203
117,12.3221458486008,12.435544874152217,12.7570483345641,12.695053924989725,1.63482965834168,1.7334393410691864,1.40887160567891,1.403223914799424
118,12.3212369816184,12.435613549137436,12.757330822355,12.69494241089088,1.63479062706356,1.732998594315629,1.40887735854828,1.4032363430759545
119,12.3203409409772,12.435775889817636,12.757610381262,12.694948412090499,1.63475331013323,1.7325460158281383,1.40888292021551,1.4032984862242937
120,12.3194575972766,12.435942302011407,12.7578870373136,12.694939336887265,1.63471763227156,1.7321446236044518,1.40888829703577,1.403332375863791
121,12.3185868198601,12.43604849583044,12.7581608164611,12.694898103592621,1.63468352150335,1.7316721094425926,1.40889349515294,1.403357214041685
122,12.317728476981,12.436186487703708,12.7584317445721,12.694825743295958,1.63465090901249,1.7312148923837785,1.40889852050671,1.4033707962635344
123,12.3168824359587,12.43630388864433,12.758699847425,12.694848694017683,1.63461972900345,1.7308282263049546,1.40890337883929,1.4033927762955287
124,12.3160485633271,12.436406402684286,12.7589651507037,12.694865364945564,1.63458991856877,1.730430769319808,1.40890807570204,1.4034349941146225
125,12.3152267249741,12.436563743762123,12.7592276799914,12.694815540808193,1.63456141756247,1.7300521764568924,1.40891261646178,1.4034656985256788
126,12.3144167862738,12.436667031621045,12.7594874607668,12.694828237440516,1.63453416847882,1.7296635185930016,1.40891700630693,1.4034828086450764
127,12.3136186122109,12.436808722378053,12.7597445183982,12.694777914527158,1.63450811633665,1.7293042877875207,1.40892125025344,1.403491692104223
128,12.3128320674986,12.43699779321001,12.7599988781399,12.694714476750203,1.6344832085685,1.7288808659613781,1.40892535315056,1.4035509477960957
129,12.312057016689,12.437067240757344,12.7602505651273,12.694672807448217,1.6344593949148,1.7284456283902676,1.40892931968631,1.4036056126263547
130,12.3112933242776,12.437149287761377,12.7604996043735,12.69456997904836,1.63443662732256,1.7280874083512443,1.40893315439291,1.4036208214549362
131,12.3105408548018,12.437268192242659,12.7607460207649,12.694525723453769,1.63441485984863,1.7276624263588158,1.40893686165192,1.40357883798944
132,12.3097994729328,12.437450363731338,12.7609898390577,12.694514193070336,1.63439404856703,1.7272570385724992,1.40894044569926,1.4036413348876873
133,12.3090690435632,12.437482456555538,12.761231083875,12.694501692978967,1.63437415148052,1.7268848225945412,1.40894391063006,1.4036104102849103
134,12.3083494318877,12.437543762721225,12.7614697797031,12.694461305389096,1.63435512843589,1.7264380221625486,1.40894726040333,1.4035925524545283
135,12.3076405034805,12.437647370467216,12.7617059508888,12.694475845758781,1.6343369410431,1.7260306801088725,1.40895049884647,1.4036039066887658
136,12.3069421243668,12.437793833207582,12.7619396216362,12.694563114651213,1.63431955259785,1.725653615617272,1.40895362965969,1.4036111539520533
137,12.3062541610896,12.437818109846663,12.7621708160045,12.69454315372608,1.6343029280076,1.7252213546778088,1.40895665642018,1.4036223996984314
138,12.3055764807735,12.43793538255774,12.7623995579055,12.694543844970834,1.63428703372087,1.7247786553054856,1.40895958258627,1.4036210121545238
139,12.3049089511827,12.438008591557868,12.762625871101,12.694528434700624,1.63427183765954,1.7243800416110653,1.4089624115013,1.403618747117189
140,12.304251440776,12.438144296580921,12.7628497792007,12.694538741472796,1.63425730915421,1.7239799046116406,1.40896514639751,1.4037034852468757
141,12.3036038187586,12.438240612299136,12.7630713056605,12.694529804620203,1.63424341888235,1.7235748315837107,1.4089677903997,1.4037265005443453
142,12.3029659551286,12.438357156230172,12.7632904737803,12.694405397573941,1.63423013880918,1.7231582618741845,1.40897034652881,1.4036890218779412
143,12.3023377207224,12.438445730237436,12.7635073067025,12.69435421414778,1.63421744213115,1.7227263310113992,1.40897281770536,1.4036639135482467
144,12.3017189872548,12.438492136795434,12.7637218274105,12.694398132469168,1.63420530322185,1.7223570955397456,1.40897520675282,1.4036847277851727
145,12.3011096273576,12.438542572601953,12.7639340587269,12.694417350093389,1.63419369758037,1.721954987182672,1.4089775164008,1.4037529462491523
146,12.3005095146144,12.438602351259455,12.7641440233123,12.694259550132031,1.63418260178186,1.7215962079524698,1.40897974928818,1.4037375124176554
147,12.299918523593,12.438616095443392,12.7643517436645,12.694186141653985,1.6341719934303,1.7212009287819177,1.40898190796615,1.4038089662552782
148,12.2993365298756,12.438621449063337,12.7645572421166,12.694199622468485,1.63416185111331,1.7207610607401207,1.40898399490109,1.4038252272549472
149,12.2987634100853,12.438738083989566,12.764760540837,12.694299762657096,1.634152154359,1.7203758717037456,1.40898601247741,1.403940373598651
150,12.2981990419118,12.438791723534544,12.7649616618275,12.694257775859608,1.6341428835946,1.7200461050444633,1.40898796300028,1.4039752151652494
151,12.297643304134,12.438860286594526,12.7651606269233,12.694312639739966,1.63413402010707,1.7196779901693686,1.40898984869823,1.404000250655385
152,12.2970960766401,12.438933519906293,12.7653574577918,12.6941624612257,1.63412554600528,1.7192755263043318,1.40899167172575,1.4040044063138044
153,12.2965572404471,12.439018421492735,12.7655521759325,12.694131046702012,1.63411744418393,1.7189162330808399,1.4089934341657,1.4039990035655292
154,12.2960266777167,12.43910773809193,12.7657448026758,12.694107615217705,1.63410969828907,1.7185385391698045,1.40899513803171,1.4040638644659285
155,12.2955042717711,12.439153243757332,12.7659353591833,12.694179233293312,1.63410229268509,1.7181446988333327,1.40899678527052,1.4041117988675675
156,12.2949899071054,12.439233213879916,12.7661238664469,12.69405958305698,1.63409521242315,1.717831768003951,1.40899837776412,1.4040732026830425
157,12.2944834693999,12.439288860909784,12.7663103452891,12.694093039487544,1.63408844321107,1.7174522276962774,1.40899991733197,1.404123939707257
158,12.2939848455301,12.439351590486075,12.766494816362,12.694057794524179,1.63408197138443,1.717087104076377,1.40900140573308,1.4041315333475881
159,12.2934939235752,12.43941965195149,12.7666773001481,12.694079967812907,1.63407578387907,1.7167145309676726,1.40900284466796,1.4041385528561836
160,12.2930105928255,12.439415635257623,12.7668578169595,12.694065910378676,1.63406986820465,1.7163505115322466,1.40900423578062,1.4041712298371531
161,12.2925347437888,12.43945754658154,12.7670363869382,12.694013367224173,1.63406421241953,1.715994852309672,1.40900558066043,1.404163974940554
162,12.2920662681948,12.439520106091804,12.7672130300565,12.694016852307689,1.6340588051066,1.7156345254371483,1.40900688084395,1.4041979200235661
163,12.2916050589989,12.439604528325468,12.7673877661164,12.69395244438996,1.63405363535028,1.7153175231806976,1.40900813781663,1.4042177861274951
164,12.2911510103852,12.439665911139672,12.7675606147504,12.693902185297116,1.63404869271449,1.7149771356983816,1.40900935301459,1.4042003301156565
165,12.2907040177676,12.43969212990589,12.7677315954216,12.693924756295186,1.63404396722159,1.714645001841458,1.40901052782621,1.4042238328468897
166,12.2902639777908,12.439702049070569,12.7679007274239,12.693933674143924,1.63403944933223,1.714240734785842,1.40901166359371,1.4042511844584498
167,12.2898307883301,12.439817431442947,12.7680680298822,12.69402551103989,1.63403512992611,1.713916698779144,1.40901276161472,1.4042963171698384
168,12.2894043484898,12.439876901748669,12.7682335217533,12.693988909605714,1.63403100028358,1.7135596595695897,1.40901382314372,1.404321025819538
169,12.2889845586021,12.439868122034191,12.7683972218257,12.694020717474844,1.63402705206803,1.7131804898244765,1.40901484939353,1.4043645019118847
170,12.2885713202237,12.439878429535714,12.7685591487207,12.693998834510396,1.63402327730906,1.7128038216694847,1.40901584153664,1.4044414135502463
171,12.288164536133,12.439917991729759,12.7687193208923,12.693922467596721,1.63401966838643,1.7124741485137234,1.40901680070656,1.4044275069353431
172,12.2877641103257,12.439929986024033,12.7688777566282,12.693897045148614,1.63401621801462,1.7121204462786164,1.40901772799916,1.4044529058575241
173,12.2873699480107,12.440021067724015,12.7690344740503,12.693813875212852,1.63401291922819,1.711815225391095,1.40901862447385,1.4044750300082274
174,12.2869819556042,12.440013481975251,12.7691894911152,12.69378186398771,1.63400976536767,1.7114444115927818,1.40901949115487,1.4044785001277615
175,12.2866000407246,12.440063740606675,12.7693428256151,12.693720351492635,1.63400675006617,1.7110992944108074,1.40902032903239,1.4044552062134226
176,12.2862241121861,12.440130940618738,12.7694944951782,12.693692781104579,1.63400386723647,1.7107303615630713,1.40902113906369,1.4045009192624076
177,12.2858540799916,12.440188279132961,12.7696445172697,12.693551471721586,1.63400111105877,1.7103941034902426,1.40902192217421,1.4044840461140893
178,12.2854898553262,12.44022443722882,12.7697929091922,12.69360342909323,1.63399847596896,1.710057573118278,1.40902267925866,1.4045228360350874
179,12.2851313505491,12.440254201608736,12.7699396880869,12.693593588124072,1.63399595664734,1.7097157253101096,1.409023411182,1.4045569513082579
180,12.2847784791858,12.440314900627582,12.7700848709341,12.693595260275664,1.63399354800792,1.709410283436319,1.40902411878045,1.4045743089112372
181,12.2844311559203,12.440331645196926,12.7702284745543,12.693569584766387,1.63399124518814,1.709053710010703,1.40902480286243,1.4046036090367693
182,12.2840892965858,12.440421685957496,12.7703705156087,12.693530858019816,1.63398904353906,1.7087505643375278,1.4090254642095,1.4046298051904378
183,12.2837528181561,12.440417202162749,12.7705110106003,12.693497785334149,1.63398693861597,1.7084355836702951,1.40902610357725,1.4046518422121195
184,12.2834216387367,12.440427265940638,12.7706499758747,12.693571259840263,1.63398492616944,1.7080862531300822,1.40902672169613,1.4047102674561078
185,12.2830956775548,12.440435894793882,12.7707874276211,12.69353123693109,1.6339830021367,1.7077424435678623,1.40902731927234,1.4047245755087925
186,12.2827748549503,12.440463062137377,12.7709233818733,12.693538504220856,1.63398116263347,1.707414967568231,1.40902789698861,1.4047939170514177
187,12.2824590923652,12.440444683567497,12.7710578545103,12.693470509359281,1.63397940394613,1.707070077369445,1.40902845550496,1.4047788968994879
188,12.2821483123345,12.440413719205102,12.7711908612577,12.693426671379385,1.63397772252419,1.706760406996901,1.40902899545951,1.4047680055534042
189,12.2818424384749,12.440332180256764,12.7713224176882,12.693537515517637,1.63397611497315,1.7063924878027144,1.40902951746912,1.4047791837975798
190,12.2815413954753,12.440215388014103,12.771452539223,12.693635936301927,1.63397457804762,1.7060768967703455,1.4090300221302,1.404803801948023
191,12.2812451090858,12.440287798831534,12.7715812411327,12.693712321749995,1.6339731086448,1.7057394358158882,1.40903051001931,1.4048541255556275
192,12.2809535061073,12.440285073344565,12.7717085385382,12.693669993314938,1.63397170379821,1.705389528481088,1.40903098169385,1.404837027624367
193,12.2806665143804,12.440233201437042,12.7718344464116,12.693657951696284,1.63397036067169,1.7050170385526255,1.40903143769271,1.4048338212626346
194,12.2803840627752,12.44025199480519,12.7719589795777,12.693643519711037,1.63396907655367,1.7047078605809551,1.40903187853684,1.4048602051840322
195,12.2801060811796,12.44023631084223,12.7720821527146,12.693593682384014,1.6339678488517,1.704382703121476,1.40903230472992,1.4048935345110758
196,12.2798325004889,12.440262187476357,12.7722039803548,12.69361543416407,1.63396667508726,1.7040871656191148,1.40903271675885,1.404915657305429
197,12.2795632525946,12.440306544697993,12.7723244768864,12.693684298520344,1.63396555289067,1.703766396292742,1.40903311509437,1.4049658629437365
198,12.2792982703732,12.44032072595726,12.7724436565543,12.69358843772398,1.63396447999639,1.703477401554854,1.40903350019158,1.4049640779618517
199,12.2790374876749,12.440306117060661,12.7725615334607,12.693496330483445,1.63396345423839,1.7031740252187322,1.40903387249043,1.404953149262125
200,12.2787808393131,12.440313559923878,12.772678121567,12.693526531708596,1.63396247354583,1.702877286575761,1.40903423241626,1.4049497859155577
201,12.2785282610525,12.440257449273851,12.7727934346941,12.69352164689981,1.63396153593881,1.7025683644139513,1.4090345803803,1.4049929957721166
202,12.2782796895982,12.440293956039731,12.7729074865239,12.693507837947255,1.63396063952443,1.7022696285714551,1.40903491678007,1.4049938441449814
203,12.2780350625849,12.44030074752212,12.7730202906003,12.693500343417208,1.63395978249297,1.7019720166641572,1.40903524199991,1.405014939133853
