Time_Step,Original_Tank1_Reading,KalmanFilter_Tank1_Estimate,ParticleFilter_Tank1_Estimate,Original_Tank2_Reading,KalmanFilter_Tank2_Estimate,ParticleFilter_Tank2_Estimate,Original_Tank3_Reading,KalmanFilter_Tank3_Estimate,ParticleFilter_Tank3_Estimate,Original_Tank4_Reading,KalmanFilter_Tank4_Estimate,ParticleFilter_Tank4_Estimate
10,12.4343273488581,12.495029784335095,2.6790818769114284,12.7062822035049,12.7578149238312,3.1493673692235675,1.7408867381257,1.6204195087798312,0.5166270494699747,1.40259706085189,1.6201211291691722,0.49892408809116223
11,12.4362128842387,12.496904047178022,2.833415128925429,12.7069171933192,12.758447742313779,3.3500293923632327,1.73626264588845,1.6206456283056645,0.5828416933021858,1.40281158716449,1.6201981394669647,0.3727788921004013
12,12.4378714444216,12.49855260163348,3.0282514811364054,12.7075523013568,12.75908067772901,3.582275507286373,1.73183550081497,1.6208444592508509,0.5199625652101431,1.40301896782473,1.6202751632295698,0.34544604305434734
13,12.4393147883638,12.499987141641027,3.0838245289304993,12.7081872879512,12.759713491269435,3.8230455644133303,1.72759716051638,1.6210174158306436,0.5523730112479271,1.40321944136636,1.6203521714297444,0.2950618571795505
14,12.4405541704063,12.501218859298094,3.187933626405986,12.7088219240851,12.76034595473899,4.033965866540507,1.72353979925996,1.6211658515581449,0.5918046982771603,1.40341323832638,1.6204291363302588,0.30965725951663237
15,12.4416003591551,12.5022584636377,3.3850524541519222,12.7094559910016,12.760977850165519,4.184130458326389,1.71965589725844,1.6212910615170653,0.6088564323198953,1.40360058151538,1.6205060314368709,0.23860467718054784
16,12.4424636558113,12.503116198858656,3.5539316353059576,12.7100892798295,12.761608969427426,4.307113161760415,1.71593823019271,1.6213942845673026,0.6552206295314401,1.40378168627857,1.6205828314529336,0.2172256389491962
17,12.4431539119536,12.5038018620111,3.737123682483619,12.7107215912221,12.762239113893749,4.477144202675578,1.71237985897376,1.6214767054846102,0.7604723116886707,1.40395676074787,1.620659512235635,0.15175182288272643
18,12.4436805467803,12.504324820144387,3.8934502739858527,12.7113527350072,12.76286809407539,4.623219062351662,1.7089741197486,1.6215394570351933,0.891384744437509,1.40412600608537,1.620736050753592,0.06916342629874983
19,12.4440525638166,12.504694026923177,4.015891195316057,12.711982529851,12.763495729290232,4.741958248054132,1.7057146141537,1.6215836219859188,1.0304487527878086,1.40428961671842,1.6208124250461358,0.08657061311436402
20,12.4442785670945,12.50491803871892,4.161599993876669,12.7126108029329,12.764121847339078,5.073956624738034,1.70259519981852,1.6216102350510317,1.0151163982153208,1.40444778056667,1.6208886141839134,0.13407042069549535
21,12.4443667768135,12.50500503018494,4.3038047510360045,12.7132373896315,12.764746284192759,5.280975226596278,1.69960998112078,1.6216202847763657,1.0922285531879081,1.40460067926143,1.6209645982308443,0.12529854790224795
22,12.4443250444912,12.504962809324175,4.439221865427092,12.713862133222,12.76536888369063,5.426141400814001,1.69675330019426,1.621614715362147,1.1403624027175119,1.40474848835746,1.621040358207463,0.185949389574954
23,12.444160867612,12.504798832057702,4.604245397367967,12.7144848845845,12.765989497249892,5.604887097500839,1.69401972818907,1.6215944284253818,1.1699429850859147,1.40489137753756,1.6211158760555806,0.22796522966858168
24,12.4438814037838,12.504520216303913,4.738601354796116,12.7151055019214,12.766607983583983,5.841623680739432,1.69140405678369,1.6215602847030155,1.2749508327133114,1.40502951081018,1.6211911346040422,0.2908894946981664
25,12.4434934844137,12.504133755579314,4.881195332297903,12.7157238504858,12.76722420843197,6.018002799067064,1.68890128994741,1.6215131056972067,1.3253176970809522,1.40516304670033,1.6212661175358292,0.3680706397765285
26,12.4430036279114,12.503645932129553,5.030347504476849,12.7163398023188,12.767838044296756,6.166715594684307,1.6865066359512,1.6214536752637434,1.3438741710054254,1.40529213843394,1.6213408093562296,0.44630456899303933
27,12.4424180524323,12.503062929602637,5.206516658583851,12.7169532359962,12.768449370192702,6.3031456867897395,1.68421549962459,1.6213827411450654,1.3455275745360753,1.40541693411602,1.621415195362152,0.5151612654010195
28,12.4417426881707,12.502390645274712,5.3382399655324715,12.7175640363839,12.769058071401869,6.453353049200551,1.68202347485545,1.6213010164491406,1.3471158848182294,1.40553757690271,1.6214892616124912,0.5565618045310311
29,12.440983189214,12.501634701839198,5.4599346074613475,12.7181720944022,12.769664039239181,6.59806811481919,1.67992633732957,1.621209181075505,1.366775609462906,1.40565420516748,1.6215629948995751,0.5446443023688137
30,12.4401449449694,12.500800458770755,5.552096418204819,12.7187773067978,12.770267170825218,6.77155194501904,1.67792003750606,1.6211078830898586,1.4167183273942638,1.40576695266177,1.6216363827215408,0.5677495103980144
31,12.4392330911741,12.499893023275012,5.677829448469597,12.7193795759245,12.770867368867686,6.964437942632563,1.67600069382473,1.6209977400485396,1.3979711031172917,1.40587594867011,1.6217094132557668,0.5987593217616044
32,12.4382525205004,12.498917260835407,5.799131808129881,12.7199788095308,12.771464541449808,7.119876655685511,1.67416458614103,1.6208793402742478,1.368367742475853,1.40598131815997,1.6217820753331424,0.632397818823718
33,12.4372078927672,12.497877805368539,5.931006566198566,12.7205749205556,12.772058601826703,7.2147050477750225,1.67240814938402,1.620753244084409,1.3711479630158003,1.40608318192663,1.6218543584133143,0.6482314713356842
34,12.4361036447688,12.49677906899896,6.088148570381378,12.7211678269306,12.772649468228524,7.336125797007708,1.6707279674327,1.6206199849734848,1.3749995851044883,1.40618165673305,1.6219262525607494,0.634036839124149
35,12.4349439997328,12.495625251465016,6.26664621883455,12.7217574513901,12.77323706367091,7.429035636976585,1.66912076720572,1.6204800707506575,1.336435469457485,1.40627685544506,1.6219977484216923,0.6404436741959526
36,12.4337329764179,12.49442034916663,6.489056245222635,12.7223437212868,12.773821315771448,7.473230557991588,1.6675834129595,1.620333984634185,1.3658459957988538,1.40636888716198,1.6220688372018461,0.5827272623418192
37,12.4324743978627,12.493168163865924,6.883984270736525,12.7229265684149,12.774402156573409,7.474372814556322,1.66611290078954,1.6201821863037618,1.4134397457263694,1.40645785734277,1.6221395106449483,0.6662135432903943
38,12.4311718997962,12.491872311051432,7.160935819000279,12.7235059288386,12.77497952237484,7.5831847646894355,1.66470635332988,1.620025112912178,1.4815426169780817,1.40654386792804,1.6222097610119843,0.7372427864290334
39,12.4298289387218,12.490536227977577,7.319350617743234,12.7240817427272,12.775553353564264,7.718439473217447,1.66336101464528,1.619863180057699,1.5165172157785127,1.40662701745779,1.6222795810612185,0.7710995177597705
40,12.428448799684,12.489163181388594,7.441561148147541,12.7246539541958,12.776123594461943,7.863045109763998,1.66207424531088,1.6196967827182622,1.5265367811700483,1.40670740118531,1.6223489640288895,0.7861330008514521
41,12.4270346037295,12.48775627493851,7.595632135380543,12.7252225111517,12.776690193166814,8.040567686544229,1.66084351767417,1.6195262961489143,1.584328028249933,1.40678511118719,1.6224179036106048,0.8105348648915031
42,12.4255893150721,12.486318456316567,7.695817836890432,12.7257873651458,12.777253101408427,8.200705083728907,1.65966641129376,1.619352076743609,1.6086947586318237,1.40686023646957,1.6224863939433365,0.7956773151440113
43,12.4241157479719,12.484852524088502,7.809085691040503,12.7263484712299,12.777812274404747,8.32910232375383,1.65854060854987,1.6191744628626337,1.6085487615522123,1.40693286307091,1.6225544295881338,0.8104867364312607
44,12.4226165733384,12.483361134263218,7.903146086723358,12.7269057878185,12.778367670724448,8.508871562064591,1.65746389042125,1.6189937756268216,1.526694334912064,1.40700307416123,1.6226220055133802,0.8467636972290499
45,12.4210943250681,12.481846806595454,8.02209961214316,12.7274592765557,12.778919252154278,8.718486678210562,1.65643413242328,1.618810319679827,1.4493371515678801,1.40707095013806,1.6226891170786686,0.9130599551108195
46,12.4195514061239,12.480311930631634,8.109342039224778,12.7280089021868,12.779466983571128,8.909469199641615,1.65544930070227,1.6186243839193275,1.3982322085759664,1.40713656871907,1.6227557600192464,0.9728001819873646
47,12.4179900943679,12.478758771510487,8.223622326152736,12.7285546324345,12.780010832818652,9.0563233736773,1.65450744828078,1.618436242198575,1.3647637913401447,1.40720000503171,1.622821930431016,0.9848820668216299
48,12.416412548154799,12.477189475525575,8.37732002300435,12.7290964378792,12.780550770588016,9.153751246868397,1.65360671144911,1.618246153999138,1.3318782416263033,1.40726133169978,1.6228876247560353,0.9677449803943641
49,12.4148208116957,12.475606075459499,8.4847462732463,12.7296342918439,12.781086770303189,9.27149933106938,1.65274530629794,1.6180543650760297,1.3344395034630063,1.40732061892703,1.6229528397685713,0.9410050994450478
50,12.4132168201997,12.47401049569708,8.619716426974325,12.7301681702829,12.781618808010048,9.419816311140526,1.65192152538748,1.6178611080761,1.336996191040277,1.40737793457805,1.6230175725616187,0.9577438993743621
51,12.4116024048032,12.47240455712747,8.74368605223947,12.7306980516747,12.782146862269645,9.592788612966682,1.65113373454837,1.6176666031309002,1.3420627386909778,1.40743334425642,1.6230818205339224,0.9211218254098253
52,12.4099792972926,12.470789981840763,8.873518729558256,12.7312239169183,12.782670914054894,9.771334916596285,1.65038036980963,1.617471058424684,1.347501561793355,1.40748691138018,1.6231455813774163,0.9288557941922255
53,12.4083491346303,12.469168397628973,9.002717168102246,12.7317457492339,12.783190946651613,9.902774695329505,1.64965993444943,1.6172746707387566,1.3257104786576364,1.40753869725482,1.623208853065194,0.9154741877135834
54,12.4067134632906,12.467541342298,9.148644690364968,12.7322635340665,12.783706945562464,10.022695047038997,1.64897099616406,1.6170776259729538,1.2957396641431944,1.40758876114384,1.6232716338398279,0.9127262498962881
55,12.4050737434124,12.465910267797364,9.278163541273482,12.7327772589927,12.78421889841409,10.138330069226189,1.64831218435095,1.6168800996450812,1.2339148194580227,1.40763716033688,1.6233339222020782,0.9098499866925809
56,12.4034313527766,12.464276544175636,9.38595272304339,12.7332869136323,12.784726794869027,10.213587585820585,1.64768218750159,1.6166822573692754,1.2283651009688565,1.40768395021559,1.6233957169001887,0.9409835600320298
57,12.4017875906145,12.462641463367778,9.517423739924936,12.7337924895609,12.785230626538613,10.304152908241816,1.64707975070024,1.6164842553140293,1.2079500360404263,1.40772918431736,1.6234570169192901,0.9680018922400073
58,12.4001436812539,12.461006242821083,9.628069323375447,12.7342939802276,12.785730386900985,10.425606376322186,1.64650367322461,1.616286240640699,1.2148859702498782,1.40777291439679,1.6235178214714376,0.9858665168376172
59,12.3985007776097,12.45937202896649,9.733378487263316,12.7347913808744,12.786226071220758,10.51663904869838,1.64595280624459,1.6160883519233102,1.2506443272235486,1.40781519048521,1.623578129985841,1.0211972721310427
60,12.3968599645243,12.457739900540474,9.809718340133024,12.7352846884589,12.786717676472012,10.600963704610042,1.64542605061538,1.6158907195502894,1.2854522265188013,1.40785606094817,1.6236379420995024,1.021117701522514
61,12.3952222619645,12.456110871764302,9.88596242730775,12.7357739015802,12.787205201264431,10.708599665849318,1.64492235476142,1.615693466108943,1.3233850659048174,1.40789557254096,1.6236972576482405,1.0081148550824164
62,12.3935886280808,12.454485895386393,9.978253088861349,12.7362590204066,12.787688645771292,10.806269267577783,1.64444071264772,1.6154967067533856,1.387560555035837,1.40793377046235,1.6237560766579284,1.0349390042276116
63,12.3919599621338,12.452865865592514,10.092654287097126,12.7367400466065,12.78816801166059,10.896827563114181,1.64398016183503,1.615300549556478,1.4475565949532274,1.40797069840646,1.6238143993361251,1.067795091575281
64,12.3903371072936,12.451251620789714,10.192130348722227,12.7372169832818,12.788643302028676,10.998754547713192,1.64353978161583,1.6151050958464936,1.5184320023151405,1.408006398613,1.623872226064007,1.1100450775031019
65,12.3887208533177,12.449643946269385,10.289951807322597,12.7376898349036,12.789114521336195,11.094814238967022,1.64311869122784,1.6149104405291719,1.5546771001736417,1.40804091191564,1.6239295573885766,1.1456239234830887
66,12.3871119391116,12.448043576753692,10.381650894016067,12.7381586072499,12.789581675345994,11.185509609489664,1.642716048142,1.6147166723956632,1.5829691107046024,1.40807427778901,1.6239863940151167,1.1468698034163836
67,12.3855110551774,12.446451198830626,10.464308378682134,12.7386233073465,12.790044771064244,11.239968409597385,1.64233104642212,1.614523874416999,1.6150344102410428,1.40810653439391,1.6240427368000312,1.1652082551771636
68,12.3839188459548,12.444867453282036,10.580993033085928,12.7390839434086,12.79050381668224,11.345146260341947,1.64196291515318,1.6143321240256268,1.626461615787018,1.40813771862112,1.624098586743767,1.1810423872631286
69,12.3823359120592,12.443292937309334,10.721472679974072,12.7395405247862,12.790958821522004,11.412748204931898,1.64161091693569,1.614141493384564,1.632172905310289,1.40816786613375,1.6241539449842053,1.1660312895440255
70,12.3807628124212,12.44172820666116,10.856885818185216,12.7399930619101,12.791409795982464,11.494805973492223,1.64127434644334,1.6139520496446982,1.6423484412062208,1.40819701140811,1.6242088127901135,1.172613638972289
71,12.3792000663305,12.440173777665933,10.958470592020364,12.7404415662406,12.791856751488352,11.562496437315682,1.64095252904153,1.613763855190579,1.648727589341972,1.4082251877733,1.6242631915549348,1.1789562088168801
72,12.3776481553901,12.438630129175266,11.053463120572774,12.7408860502182,12.792299700441063,11.63571578107139,1.64064481946417,1.6135769678754361,1.6938362990467115,1.40825242744938,1.624317082790815,1.1655803027801526
73,12.3761075253831,12.437097704420385,11.143502622227162,12.7413265272154,12.792738656170636,11.699724317229006,1.64035060054657,1.6133914412456745,1.694470857582552,1.40827876158436,1.6243704881227614,1.1692738182446551
74,12.3745785880562,12.43557691278577,11.193608076877176,12.7417630114909,12.793173632890122,11.762279493612173,1.64006928201193,1.6132073247553542,1.7059739686104143,1.40830422028988,1.6244234092830974,1.1532578077320685
75,12.3730617228235,12.43406813150351,11.274332221887711,12.7421955181456,12.793604645651726,11.82047790175514,1.63980029930941,1.6130246639710872,1.6954516903100587,1.40832883267575,1.6244758481061305,1.1461607235818188
76,12.3715572783939,12.43257170727168,11.341281197238887,12.7426240630795,12.794031710303871,11.870411086013856,1.63954311250157,1.6128435007677442,1.6983176410709662,1.40835262688332,1.624527806522931,1.1395384596202072
77,12.3700655743251,12.431087957799726,11.406060989389585,12.7430486629509,12.794454843450536,11.913648031605247,1.63929720519924,1.612663873515329,1.6911787428425904,1.40837563011771,1.62457928655639,1.1408340507637398
78,12.368586902508,12.429617173284639,11.466823974573279,12.7434693351368,12.794874062411814,11.979863357152581,1.6390620835417,1.6124858172574923,1.6932088772500835,1.40839786867899,1.6246302903164225,1.138233793851226
79,12.3671215285838,12.428159617820203,11.527338796565967,12.743886097695,12.79528938518612,12.041549262734389,1.63883727522052,1.612309363881943,1.6930036243766329,1.40841936799237,1.6246808199953753,1.1592043309513989
80,12.3656696932965,12.426715530741982,11.598204257345834,12.7442989693274,12.795700830413642,12.104217048074162,1.63862232854505,1.6121345422830906,1.6820553948808514,1.40844015263726,1.6247308778635823,1.1660291596685624
81,12.3642316137848,12.425285127912073,11.661355710075236,12.7447079693444,12.796108417340864,12.15842971992278,1.63841681154795,1.6119613785174085,1.6863099012835236,1.40846024637546,1.6247804662650494,1.1695555600472713
82,12.3628074848144,12.423868602944555,11.726612961845658,12.7451131176317,12.796512165787474,12.201927779597078,1.63822031112904,1.6117898959516153,1.7023378169903065,1.40847967217839,1.6248295876134364,1.2070899033681048
83,12.3613974799542,12.422466128375172,11.767346408134976,12.745514434617,12.796912096113196,12.233235193637032,1.63803243223584,1.611620115404121,1.6913768959541273,1.4084984522534,1.6248782443880205,1.2357377820566073
84,12.3600017526991,12.421077856777911,11.830453766123405,12.745911941239,12.797308229186894,12.262048487772578,1.6378527970794,1.611452055280048,1.6905284129527338,1.40851660806918,1.6249264391299412,1.2407506285509973
85,12.3586204375407,12.419703921829747,11.890939526188095,12.746305658917,12.797700586356285,12.306038483318506,1.63768104438375,1.6112857316999813,1.6848853417050411,1.4085341603804,1.6249741744385187,1.2351043188531086
86,12.357253650989,12.418344439326681,11.939611960576759,12.7466956095221,12.798089189419224,12.363272176286667,1.63751682866767,1.6111211586228318,1.6900405294457104,1.40855112925141,1.625021452967764,1.2216485145776521
87,12.3559014925466,12.416999508152534,11.976774858207234,12.7470818153489,12.798474060595533,12.409664735074351,1.63735981955741,1.6109583479629852,1.7074860571866766,1.40856753407926,1.625068277422952,1.2311529500237874
88,12.3545640456385,12.415669211203587,12.011550713122228,12.747464299089,12.798855222500572,12.453136142133317,1.63720970112902,1.6107973097021104,1.7106954263812493,1.40858339361592,1.6251146505574097,1.2405652230394613
89,12.3532413784979,12.41435361626945,12.031053679258598,12.7478430838049,12.799232698119248,12.481023359743082,1.63706617127911,1.6106380519956756,1.7010353993085914,1.4085987259897,1.6251605751693565,1.260095388532572
90,12.3519335450117,12.41305277687389,12.062798081063622,12.7482181929053,12.799606510781382,12.4914859046544,1.63692894112266,1.6104805812746226,1.7144179742379018,1.40861354872605,1.6252060540989097,1.2638551447466941
91,12.3506405855253,12.411766733075142,12.073854184343444,12.7485896501214,12.799976684138123,12.51527596054274,1.636797734417,1.6103249023421373,1.7053711991794058,1.4086278787676,1.6252510902252173,1.2694268560330086
92,12.3493625276109,12.41049551222995,12.088597799714439,12.7489574794838,12.80034324213891,12.521666441070149,1.63667228701058,1.6101710184660425,1.6912461013476525,1.40864173249355,1.6252956864636559,1.2884271147179374
93,12.3480993867993,12.409239129721312,12.106588619001505,12.7493217053003,12.800706209009348,12.553840483676927,1.63655234631565,1.6100189314667905,1.7014068667341709,1.40865512573846,1.6253398457631427,1.301864813667313
94,12.3468511672767,12.40799758965138,12.124261028037514,12.7496823521351,12.801065609230498,12.578542894741513,1.6364376708038,1.6098686418012522,1.7100928300371372,1.40866807381029,1.6253835711036178,1.323809892834477
95,12.3456178625495,12.4067708855026,12.136191305569971,12.7500394447885,12.801421467518644,12.604808621876115,1.63632802952328,1.6097201486426578,1.7064117383512944,1.408680591508,1.6254268654935837,1.3113570389057054
96,12.3443994560768,12.405559000766676,12.137095226760296,12.7503930082768,12.801773808805248,12.60874468081307,1.63622320163732,1.60957344995665,1.7045200119256243,1.40869269313845,1.625469731967669,1.3405360277184066
97,12.3431959218732,12.404361909544019,12.171322045159735,12.7507430678143,12.80212265821904,12.625817380368039,1.63612297598244,1.6094285425737693,1.6986737328731873,1.40870439253278,1.6255121735844515,1.3534646451246901
98,12.3420072250829,12.403179577114669,12.185109897891278,12.7510896487951,12.802468041067874,12.653638434973029,1.63602715064597,1.609285422258485,1.7044702720194531,1.40871570306222,1.6255541934242521,1.3624989845255113
99,12.3408333225259,12.402011960481442,12.197032540949037,12.7514327767754,12.802809982821078,12.653238144136841,1.63593553256187,1.6091440837748714,1.7059969255850675,1.40872663765342,1.6255957945869877,1.3524369098469737
100,12.3396741632183,12.400859008887348,12.210830451471129,12.7517724774575,12.803148509093525,12.648272504279499,1.63584793712415,1.6090045209491712,1.6906094812323755,1.4087372088032,1.6256369801902388,1.3591532304296314
101,12.3385296888676,12.399720664308138,12.227288752484395,12.7521087766739,12.803483645629793,12.666911928199285,1.63576418781706,1.608866726729352,1.684881569868217,1.40874742859289,1.6256777533673208,1.366755012575597
102,12.3373998343433,12.398596861920261,12.23916899718186,12.7524417003715,12.803815418288405,12.671615638755757,1.63568411586143,1.608730693241686,1.671341169376308,1.40875730870212,1.6257181172653672,1.369593952490433
103,12.3362845281257,12.397487530547206,12.26139788802377,12.7527712745979,12.804143853028195,12.679180421481188,1.63560755987632,1.6085964118447225,1.6677011047950139,1.40876686042221,1.625758075043677,1.3832890648136837
104,12.3351836927319,12.396392593083096,12.28938732162536,12.7530975254863,12.804468975893254,12.688187703706713,1.63553436555547,1.6084638731805014,1.6675330790476974,1.40877609466903,1.625797629871878,1.3820263937254407
105,12.3340972451214,12.395311966896053,12.305063138766354,12.7534204792433,12.80479081300077,12.69318411316619,1.63546438535777,1.6083330672233271,1.6708114812240038,1.40878502199558,1.6258367849284565,1.3829213093496533
106,12.3330250970815,12.394245564211433,12.307852973872032,12.753740162135,12.805109390527186,12.682471965867169,1.63539747821128,1.6082039833261053,1.6732753052781353,1.40879365260397,1.6258755433990668,1.389166638733303
107,12.3319671555937,12.393193292476202,12.313348967860989,12.7540566004754,12.805424734696633,12.683435325780925,1.6353335092301,1.6080766102643973,1.6761131231923374,1.40880199635713,1.625913908475132,1.4001497534094183
108,12.3309233231823,12.392155054705588,12.324028789655634,12.7543698206143,12.805736871768886,12.693733813313301,1.63527234944363,1.6079509362783369,1.6728578535194878,1.4088100627901,1.6259518833523743,1.4202461650328342
109,12.3298934982448,12.391130749811634,12.30378665927509,12.7546798489261,12.80604582802819,12.688751839062881,1.6352138755376,1.6078269491123511,1.6620040975661086,1.40881786112091,1.625989471229461,1.4129526786349227
110,12.3288775753664,12.390120272915947,12.298366658776901,12.7549867117989,12.8063516297724,12.707086601843223,1.63515796960642,1.6077046360529765,1.6685692059077848,1.40882540026113,1.6260266753066819,1.3979893274075672
111,12.3278754456188,12.389123515646851,12.304755894128656,12.7552904356244,12.806654303302937,12.725303402271255,1.63510451891629,1.607583983964786,1.6667035053146808,1.4088326888261,1.6260634987847293,1.4087407391446245
112,12.326886996843,12.388140366420574,12.30519453510612,12.755591046788,12.806953874914896,12.707164797758175,1.63505341567877,1.607464979324385,1.6641268025059155,1.4088397351447,1.626099944863497,1.3808264879183523
113,12.3259121139185,12.387170710708977,12.30986480985886,12.7558885716592,12.807250370887502,12.701119759705566,1.63500455683407,1.6073476082527802,1.6475783065470169,1.40884654726895,1.6261360167409162,1.4072996009815
114,12.3249506790187,12.386214431293519,12.292042584316926,12.7561830365827,12.807543817475219,12.706727853992724,1.63495784384396,1.6072318565460872,1.650164986429774,1.4088531329832,1.6261717176118797,1.3964431979339311
115,12.3240025718525,12.3852714085055,12.295080450102953,12.7564744678698,12.807834240899211,12.70811647259703,1.63491318249362,1.607117709704574,1.639507274043604,1.40885949981299,1.6262070506672004,1.3945046616456467
116,12.3230676698942,12.38434152045469,12.290234083379321,12.7567628917902,12.808121667339144,12.709417712209648,1.6348704827022,1.607005152960303,1.6359320542402545,1.40886565503372,1.6262420190926168,1.3931656698627426
117,12.3221458486008,12.383424643245407,12.298239781842634,12.7570483345641,12.808406122925335,12.706979297405256,1.63482965834168,1.606894171303255,1.651618639493063,1.40887160567891,1.6262766260678376,1.3962446054556537
118,12.3212369816184,12.382520651181771,12.29368054384268,12.757330822355,12.80868763373156,12.717992421655048,1.63479062706356,1.6067847495061431,1.673877500572419,1.40887735854828,1.626310874765669,1.4109232966708993
119,12.3203409409772,12.3816294169616,12.276424390803829,12.757610381262,12.808966225767396,12.708725243662236,1.63475331013323,1.6066768721478546,1.6719662899601517,1.40888292021551,1.626344768351081,1.4192740618110051
120,12.3194575972766,12.380750811860493,12.273385246975456,12.7578870373136,12.809241924972035,12.717535897287734,1.63471763227156,1.6065705236357055,1.655840475093,1.40888829703577,1.6263783099804605,1.416335090994504
121,12.3185868198601,12.37988470590574,12.275332224822066,12.7581608164611,12.809514757207708,12.735850013820828,1.63468352150335,1.6064656882264647,1.6413252316850397,1.40889349515294,1.626411502800807,1.4178780876189718
122,12.317728476981,12.379030968041098,12.254709947829436,12.7584317445721,12.809784748253216,12.731532596423074,1.63465090901249,1.606362350046276,1.6573796759936454,1.40889852050671,1.6264443499489483,1.4171583919132231
123,12.3168824359587,12.378189466282208,12.26359060551643,12.758699847425,12.810051923798442,12.741142429218494,1.63461972900345,1.6062604931094433,1.640087107016142,1.40890337883929,1.6264768545508748,1.4259299050628078
124,12.3160485633271,12.377360067864187,12.25210410657414,12.7589651507037,12.810316309439072,12.736349910141554,1.63458991856877,1.606160101336275,1.6554074162027514,1.40890807570204,1.6265090197210974,1.4314499621018235
125,12.3152267249741,12.376542639380308,12.255987832773446,12.7592276799914,12.81057793067042,12.732699104181608,1.63456141756247,1.6060611585698485,1.649521702621324,1.40891261646178,1.6265408485618935,1.4316112495686342
126,12.3144167862738,12.3757370469135,12.258631535949487,12.7594874607668,12.810836812883636,12.754027902127117,1.63453416847882,1.6059636485919055,1.6554526266463487,1.40891700630693,1.626572344162854,1.4168829691036402
127,12.3136186122109,12.374943156160018,12.253467090629718,12.7597445183982,12.811092981359833,12.75591377186117,1.63450811633665,1.6058675551378023,1.6392522032765096,1.40892125025344,1.6266035096001594,1.4199621899678716
128,12.3128320674986,12.374160832546702,12.277919433388552,12.7599988781399,12.8113464612665,12.761525589130969,1.6344832085685,1.6057728619106841,1.6376244599908272,1.40892535315056,1.626634347936153,1.4160864304718248
129,12.312057016689,12.37338994134074,12.277122174407662,12.7602505651273,12.811597277652615,12.775598629777132,1.6344593949148,1.605679552594752,1.6201618456513014,1.40892931968631,1.6266648622187416,1.4056176791445358
130,12.3112933242776,12.372630347753596,12.280657971174989,12.7604996043735,12.811845455445262,12.780922602318212,1.63443662732256,1.6055876108678262,1.6372978069404092,1.40893315439291,1.6266950554809878,1.4047410730656158
131,12.3105408548018,12.371881917038944,12.281708592825227,12.7607460207649,12.812091019445246,12.782415080646999,1.63441485984863,1.6054970204131855,1.6461475667479495,1.40893686165192,1.626724930740573,1.3954651298957674
132,12.3097994729328,12.371144514584056,12.268067359098804,12.7609898390577,12.812333994323598,12.784298424181259,1.63439404856703,1.6054077649306082,1.6237052386933402,1.40894044569926,1.6267544909993759,1.3890274573102457
133,12.3090690435632,12.370418005996909,12.276998456622845,12.761231083875,12.812574404618708,12.797411974549119,1.63437415148052,1.6053198281469068,1.6299541210302004,1.40894391063006,1.6267837392431246,1.3872679432666655
