Time_Step,Original_Tank1_Reading,KalmanFilter_Tank1_Estimate,Original_Tank2_Reading,KalmanFilter_Tank2_Estimate,Original_Tank3_Reading,KalmanFilter_Tank3_Estimate,Original_Tank4_Reading,KalmanFilter_Tank4_Estimate
36,12.4337329764179,12.495277877354752,12.7223437212868,12.773135803721704,1.6675834129595,1.65601368889012,1.40636888716198,1.586046625068681
37,12.4324743978627,12.494030134730226,12.7229265684149,12.773713063209835,1.66611290078954,1.6560845391229675,1.40645785734277,1.5858927667332328
38,12.4311718997962,12.492738833261674,12.7235059288386,12.774286759990536,1.66470635332988,1.6561549884254712,1.40654386792804,1.585733565278497
39,12.4298289387218,12.491407401083158,12.7240817427272,12.774856841810564,1.66336101464528,1.6562250280430557,1.40662701745779,1.585569441673128
40,12.428448799684,12.490039096270575,12.7246539541958,12.77542325998373,1.66207424531088,1.6562946497733442,1.40670740118531,1.5854007959999958
41,12.4270346037295,12.488637014242103,12.7252225111517,12.775985969253636,1.66084351767417,1.6563638459443186,1.40678511118719,1.585228008365129
42,12.4255893150721,12.487204094864836,12.7257873651458,12.776544927660735,1.65966641129376,1.656432609393204,1.40686023646957,1.585051439770561
43,12.4241157479719,12.485743129278038,12.7263484712299,12.77710009641469,1.65854060854987,1.656500933446204,1.40693286307091,1.5848714329523745
44,12.4226165733384,12.484256766442504,12.7269057878185,12.777651439770636,1.65746389042125,1.6565688118988926,1.40700307416123,1.5846883131850984
45,12.4210943250681,12.482747519426589,12.7274592765557,12.778198924909956,1.65643413242328,1.6566362389973415,1.40707095013806,1.5845023890537648
46,12.4195514061239,12.481217771436118,12.7280089021868,12.778742521825215,1.65544930070227,1.6567032094199292,1.40713656871907,1.5843139531944992
47,12.4179900943679,12.479669781599691,12.7285546324345,12.779282203209148,1.65450744828078,1.6567697182598162,1.40720000503171,1.5841232830050753
48,12.416412548154799,12.47810569051653,12.7290964378792,12.779817944347222,1.65360671144911,1.656835761008017,1.40726133169978,1.583930641326296
49,12.4148208116957,12.476527525576579,12.7296342918439,12.780349723014336,1.65274530629794,1.6569013335371323,1.40732061892703,1.5837362770954055
50,12.4132168201997,12.474937206060208,12.7301681702829,12.780877519374782,1.65192152538748,1.6569664320856359,1.40737793457805,1.5835404259724284
51,12.4116024048032,12.473336548027339,12.7306980516747,12.781401315885999,1.65113373454837,1.6570310532427661,1.40743334425642,1.5833433109406472
52,12.4099792972926,12.471727269001656,12.7312239169183,12.781921097205242,1.65038036980963,1.6570951939339122,1.40748691138018,1.5831451428819046
53,12.4083491346303,12.470110992459679,12.7317457492339,12.782436850100263,1.64965993444943,1.657158851406631,1.40753869725482,1.5829461211279494
54,12.4067134632906,12.468489252131315,12.7322635340665,12.782948563362412,1.64897099616406,1.6572220232170822,1.40758876114384,1.5827464339886164
55,12.4050737434124,12.466863496118686,12.7327772589927,12.78345622772262,1.64831218435095,1.657284707216942,1.40763716033688,1.5825462592576913
56,12.4034313527766,12.465235090841073,12.7332869136323,12.783959835771753,1.64768218750159,1.6573469015409752,1.40768395021559,1.5823457646974197
57,12.4017875906145,12.463605324812233,12.7337924895609,12.784459381881586,1.64707975070024,1.6574086045947898,1.40772918431736,1.5821451085024258
58,12.4001436812539,12.461975412256733,12.7342939802276,12.784954862130581,1.64650367322461,1.6574698150432976,1.40777291439679,1.5819444397438605
59,12.3985007776097,12.460346496572079,12.7347913808744,12.785446274230958,1.64595280624459,1.657530531799431,1.40781519048521,1.5817438987946062
60,12.3968599645243,12.458719653641793,12.7352846884589,12.785933617458795,1.64542605061538,1.657590754013337,1.40785606094817,1.5815436177361815
61,12.3952222619645,12.457095895006251,12.7357739015802,12.786416892586974,1.64492235476142,1.6576504810620176,1.40789557254096,1.5813437207481678
62,12.3935886280808,12.455476170896956,12.7362590204066,12.786896101819652,1.64444071264772,1.6577097125392437,1.40793377046235,1.5811443244808716
63,12.3919599621338,12.453861373139052,12.7367400466065,12.787371248729647,1.64398016183503,1.657768448245922,1.40797069840646,1.5809455384117974
64,12.3903371072936,12.452252337927828,12.7372169832818,12.787842338198006,1.64353978161583,1.657826688180815,1.408006398613,1.580747465186646
65,12.3887208533177,12.450649848484737,12.7376898349036,12.788309376355658,1.64311869122784,1.6578844325315936,1.40804091191564,1.5805502009455188
66,12.3871119391116,12.449054637597074,12.7381586072499,12.788772370526775,1.642716048142,1.657941681666181,1.40807427778901,1.5803538356348266
67,12.3855110551774,12.447467390046528,12.7386233073465,12.789231329175118,1.64233104642212,1.6579984361245395,1.40810653439391,1.580158453305556
68,12.3839188459548,12.445888744931072,12.7390839434086,12.789686261850811,1.64196291515318,1.6580546966105782,1.40813771862112,1.5799641323984308
69,12.3823359120592,12.444319297884713,12.7395405247862,12.79013717914072,1.64161091693569,1.658110463984578,1.40816786613375,1.5797709460165348
70,12.3807628124212,12.442759603199534,12.7399930619101,12.790584092619204,1.64127434644334,1.6581657392557214,1.40819701140811,1.5795789621859275
71,12.3792000663305,12.441210175852824,12.7404415662406,12.791027014801356,1.64095252904153,1.658220523574996,1.4082251877733,1.5793882441046083
72,12.3776481553901,12.439671493445323,12.7408860502182,12.79146595909806,1.64064481946417,1.6582748182283824,1.40825242744938,1.57919885038056
73,12.3761075253831,12.438143998052714,12.7413265272154,12.791900939771919,1.64035060054657,1.6583286246302031,1.40827876158436,1.579010835259142
74,12.3745785880562,12.436628097994538,12.7417630114909,12.79233197189546,1.64006928201193,1.6583819443168097,1.40830422028988,1.578824248840337
75,12.3730617228235,12.435124169524018,12.7421955181456,12.792759071310913,1.63980029930941,1.6584347789405174,1.40832883267575,1.5786391372862882
76,12.3715572783939,12.433632558442163,12.7426240630795,12.793182254590736,1.63954311250157,1.6584871302636786,1.40835262688332,1.5784555430195328
77,12.3700655743251,12.432153581639007,12.7430486629509,12.79360153900029,1.63929720519924,1.658539000153074,1.40837563011771,1.5782735049122902
78,12.368586902508,12.430687528565862,12.7434693351368,12.794016942461557,1.6390620835417,1.6585903905744734,1.40839786867899,1.5780930584672748
79,12.3671215285838,12.429234662640809,12.743886097695,12.794428483518393,1.63883727522052,1.6586413035874366,1.40841936799237,1.5779142359903104
80,12.3656696932965,12.42779522259009,12.7442989693274,12.794836181302864,1.63862232854505,1.6586917413402806,1.40844015263726,1.5777370667550727
81,12.3642316137848,12.426369423729442,12.7447079693444,12.795240055502532,1.63841681154795,1.6587417060652143,1.40846024637546,1.5775615771604554
82,12.3628074848144,12.424957459186274,12.7451131176317,12.795640126330012,1.63822031112904,1.6587912000737857,1.40847967217839,1.57738779088067
83,12.3613974799542,12.423559501066231,12.745514434617,12.796036414492313,1.63803243223584,1.6588402257523396,1.4084984522534,1.5772157290085158
84,12.3600017526991,12.422175701566779,12.745911941239,12.796428941162345,1.6378527970794,1.6588887855577819,1.40851660806918,1.5770454101921452
85,12.3586204375407,12.420806194039114,12.746305658917,12.79681772795093,1.63768104438375,1.6589368820134338,1.4085341603804,1.5768768507654796
86,12.357253650989,12.419451094001493,12.7466956095221,12.797202796880299,1.63751682866767,1.6589845177051068,1.40855112925141,1.5767100648726593
87,12.3559014925466,12.418110500105419,12.7470818153489,12.797584170357963,1.63735981955741,1.6590316952772521,1.40856753407926,1.5765450645867065
88,12.3545640456385,12.416784495057822,12.747464299089,12.797961871152326,1.63720970112902,1.6590784174293538,1.40858339361592,1.5763818600227795
89,12.3532413784979,12.415473146499577,12.7478430838049,12.798335922368564,1.63706617127911,1.6591246869123846,1.4085987259897,1.5762204594460665
90,12.3519335450117,12.414176507844061,12.7482181929053,12.798706347425826,1.63692894112266,1.659170506525452,1.40861354872605,1.5760608693747744
91,12.3506405855253,12.412894619075344,12.7485896501214,12.799073170035365,1.636797734417,1.6592158791125824,1.4086278787676,1.5759030946781514
92,12.3493625276109,12.411627507510174,12.7489574794838,12.799436414179153,1.63667228701058,1.6592608075595898,1.40864173249355,1.575747138670075
93,12.3480993867993,12.410375188523753,12.7493217053003,12.799796104089337,1.63655234631565,1.6593052947910762,1.40865512573846,1.5755930031981833
94,12.3468511672767,12.409137666240836,12.7496823521351,12.800152264229014,1.6364376708038,1.659349343767611,1.40866807381029,1.5754406887287484
95,12.3456178625495,12.407914934195023,12.7500394447885,12.800504919273438,1.63632802952328,1.659392957482989,1.408680591508,1.5752901944276527
96,12.3443994560768,12.406706975956107,12.7503930082768,12.80085409409134,1.63622320163732,1.6594361389615198,1.40869269313845,1.5751415182374267
97,12.3431959218732,12.405513765727854,12.7507430678143,12.80119981372831,1.63612297598244,1.6594788912555956,1.40870439253278,1.5749946569506714
98,12.3420072250829,12.404335268917444,12.7510896487951,12.801542103389878,1.63602715064597,1.659521217443236,1.40871570306222,1.5748496062799862
99,12.3408333225259,12.403171442677122,12.7514327767754,12.801880988425056,1.63593553256187,1.65956312062571,1.40872663765342,1.5747063609244945
100,12.3396741632183,12.402022236420251,12.7517724774575,12.80221649431153,1.63584793712415,1.6596046039253776,1.4087372088032,1.5745649146332181
101,12.3385296888676,12.40088759231251,12.7521087766739,12.802548646640886,1.63576418781706,1.6596456704835516,1.40874742859289,1.5744252602654052
102,12.3373998343433,12.39976744573862,12.7524417003715,12.802877471103857,1.63568411586143,1.6596863234583783,1.40875730870212,1.5742873898478458
103,12.3362845281257,12.398661725747465,12.7527712745979,12.803202993477665,1.63560755987632,1.6597265660229932,1.40876686042221,1.5741512946295402
104,12.3351836927319,12.397570355474558,12.7530975254863,12.803525239611886,1.63553436555547,1.6597664013635007,1.40877609466903,1.5740169651335816
105,12.3340972451214,12.39649325254431,12.7534204792433,12.803844235417166,1.63546438535777,1.6598058326773333,1.40878502199558,1.5738843912065597
106,12.3330250970815,12.395430329452244,12.753740162135,12.804160006852216,1.63539747821128,1.6598448631713922,1.40879365260397,1.5737535620654988
107,12.3319671555937,12.394381493928382,12.7540566004754,12.80447257991303,1.6353335092301,1.6598834960604962,1.40880199635713,1.5736244663424863
108,12.3309233231823,12.393346649282954,12.7543698206143,12.804781980621598,1.63527234944363,1.6599217345657598,1.4088100627901,1.5734970921271312
109,12.3298934982448,12.392325694734087,12.7546798489261,12.805088235015438,1.6352138755376,1.6599595819130977,1.40881786112091,1.5733714270068029
110,12.3288775753664,12.391318525719694,12.7549867117989,12.805391369137446,1.63515796960642,1.6599970413317706,1.40882540026113,1.5732474581049385
111,12.3278754456188,12.390325034193818,12.7552904356244,12.80569140902646,1.63510451891629,1.6600341160530356,1.4088326888261,1.5731251721174337
112,12.326886996843,12.389345108907085,12.755591046788,12.805988380708008,1.63505341567877,1.6600708093088254,1.4088397351447,1.5730045553470857
113,12.3259121139185,12.38837863567368,12.7558885716592,12.80628231018534,1.63500455683407,1.6601071243304677,1.40884654726895,1.5728855937363795
114,12.3249506790187,12.387425497624646,12.7561830365827,12.806573223431096,1.63495784384396,1.6601430643475033,1.4088531329832,1.572768272898596
115,12.3240025718525,12.386485575447468,12.7564744678698,12.806861146379278,1.63491318249362,1.660178632586539,1.40885949981299,1.5726525781472331
116,12.3230676698942,12.385558747614084,12.7567628917902,12.807146104917564,1.6348704827022,1.660213832270156,1.40886565503372,1.572538494524008
117,12.3221458486008,12.384644890596377,12.7570483345641,12.80742812487992,1.63482965834168,1.6602486666158622,1.40887160567891,1.572426006825321
118,12.3212369816184,12.38374387907088,12.757330822355,12.807707232039874,1.63479062706356,1.6602831388351307,1.40887735854828,1.5723150996273925
119,12.3203409409772,12.382855586112134,12.757610381262,12.807983452103255,1.63475331013323,1.6603172521323832,1.40888292021551,1.5722057573100126
120,12.3194575972766,12.381979883376282,12.7578870373136,12.808256810702437,1.63471763227156,1.660351009704165,1.40888829703577,1.5720979640790809
121,12.3185868198601,12.3811166412745,12.7581608164611,12.808527333390131,1.63468352150335,1.660384414738266,1.40889349515294,1.5719917039879099
122,12.317728476981,12.380265729137324,12.7584317445721,12.80879504563327,1.63465090901249,1.6604174704128645,1.40889852050671,1.571886960957403
123,12.3168824359587,12.379427015369666,12.758699847425,12.809059972807875,1.63461972900345,1.660450179895796,1.40890337883929,1.5717837187950896
124,12.3160485633271,12.37860036759796,12.7589651507037,12.809322140194102,1.63458991856877,1.6604825463438482,1.40890807570204,1.5716819612131971
125,12.3152267249741,12.377785652808516,12.7592276799914,12.809581572970348,1.63456141756247,1.6605145729019464,1.40891261646178,1.5715816718456381
126,12.3144167862738,12.376982737478622,12.7594874607668,12.809838296209787,1.63453416847882,1.6605462627026466,1.40891700630693,1.5714828342641116
127,12.3136186122109,12.3761914876999,12.7597445183982,12.81009233487473,1.63450811633665,1.6605776188653543,1.40892125025344,1.5713854319932508
128,12.3128320674986,12.375411769295232,12.7599988781399,12.810343713813316,1.6344832085685,1.6606086444958532,1.40892535315056,1.57128944852498
129,12.312057016689,12.374643447928229,12.7602505651273,12.810592457754872,1.6344593949148,1.6606393426856536,1.40892931968631,1.5711948673319587
130,12.3112933242776,12.373886389206875,12.7604996043735,12.810838591306743,1.63443662732256,1.6606697165115427,1.40893315439291,1.5711016718803068
131,12.3105408548018,12.373140458781204,12.7607460207649,12.811082138950129,1.63441485984863,1.6606997690350063,1.40893686165192,1.5710098456416004
132,12.3097994729328,12.372405522434406,12.7609898390577,12.8113231250368,1.63439404856703,1.6607295033017666,1.40894044569926,1.570919372104057
133,12.3090690435632,12.371681446169733,12.761231083875,12.81156157378641,1.63437415148052,1.6607589223413983,1.40894391063006,1.5708302347832093
134,12.3083494318877,12.370968096290499,12.7614697797031,12.81179750928297,1.63435512843589,1.6607880291668389,1.40894726040333,1.5707424172317244
135,12.3076405034805,12.370265339476829,12.7617059508888,12.812030955472329,1.6343369410431,1.6608168267740337,1.40895049884647,1.5706559030488327
136,12.3069421243668,12.369573042856596,12.7619396216362,12.81226193615916,1.63431955259785,1.660845318141516,1.40895362965969,1.5705706758890332
137,12.3062541610896,12.368891074071596,12.7621708160045,12.812490475004902,1.6343029280076,1.6608735062301136,1.40895665642018,1.5704867194702217
138,12.3055764807735,12.368219301340886,12.7623995579055,12.81271659552542,1.63428703372087,1.6609013939826205,1.40895958258627,1.570404017581466
139,12.3049089511827,12.367557593518237,12.762625871101,12.812940321088524,1.63427183765954,1.6609289843234518,1.4089624115013,1.5703225540900603
140,12.304251440776,12.366905820146707,12.7628497792007,12.81316167491202,1.63425730915421,1.660956280158371,1.40896514639751,1.5702423129482244
141,12.3036038187586,12.366263851509984,12.7630713056605,12.813380680062124,1.63424341888235,1.660983284374263,1.4089677903997,1.5701632781994113
142,12.3029659551286,12.365631558678501,12.7632904737803,12.813597359451366,1.63423013880918,1.6610099998388417,1.40897034652881,1.5700854339839618
143,12.3023377207224,12.365008813554457,12.7635073067025,12.813811735837197,1.63421744213115,1.6610364294004563,1.40897281770536,1.570008764544639
144,12.3017189872548,12.364395488911574,12.7637218274105,12.814023831820604,1.63420530322185,1.6610625758878892,1.40897520675282,1.5699332542315017
145,12.3011096273576,12.363791458433356,12.7639340587269,12.814233669844372,1.63419369758037,1.66108844211012,1.4089775164008,1.5698588875066084
146,12.3005095146144,12.36319659674762,12.7641440233123,12.814441272191992,1.63418260178186,1.6611140308561683,1.40897974928818,1.5697856489482496
147,12.299918523593,12.362610779458594,12.7643517436645,12.814646660986925,1.6341719934303,1.6611393448949845,1.40898190796615,1.5697135232548909
148,12.2993365298756,12.362033883176878,12.7645572421166,12.814849858190767,1.63416185111331,1.6611643869751997,1.40898399490109,1.569642495248852
149,12.2987634100853,12.361465785545699,12.764760540837,12.815050885603338,1.634152154359,1.6611891598251247,1.40898601247741,1.5695725498795245
150,12.2981990419118,12.360906365266413,12.7649616618275,12.815249764860816,1.6341428835946,1.6612136661524985,1.40898796300028,1.5695036722265066
151,12.297643304134,12.360355502120887,12.7651606269233,12.815446517435802,1.63413402010707,1.6612379086444868,1.40898984869823,1.5694358475023467
152,12.2970960766401,12.35981307699144,12.7653574577918,12.815641164636176,1.63412554600528,1.6612618899675238,1.40899167172575,1.5693690610549902
153,12.2965572404471,12.35927897188017,12.7655521759325,12.815833727605025,1.63411744418393,1.6612856127672944,1.4089934341657,1.5693032983701551
154,12.2960266777167,12.358753069924715,12.7657448026758,12.81602422731951,1.63410969828907,1.661309079668578,1.40899513803171,1.5692385450732582
155,12.2955042717711,12.358235255413907,12.7659353591833,12.816212684591166,1.63410229268509,1.661332293275284,1.40899678527052,1.5691747869313448
156,12.2949899071054,12.357725413800079,12.7661238664469,12.81639912006507,1.63409521242315,1.6613552561703313,1.40899837776412,1.569112009854588
157,12.2944834693999,12.35722343171124,12.7663103452891,12.816583554220138,1.63408844321107,1.6613779709156853,1.40899991733197,1.569050199897791
158,12.2939848455301,12.356729196960991,12.766494816362,12.816766007368175,1.63408197138443,1.6614004400522258,1.40900140573308,1.5689893432615967
159,12.2934939235752,12.35624259855695,12.7666773001481,12.816946499654678,1.63407578387907,1.661422666099848,1.40900284466796,1.5689294262935223
160,12.2930105928255,12.355763526708074,12.7668578169595,12.817125051058074,1.63406986820465,1.6614446515573542,1.40900423578062,1.5688704354888572
161,12.2925347437888,12.355291872831016,12.7670363869382,12.817301681390006,1.63406421241953,1.661466398902494,1.40900558066043,1.5688123574914403
162,12.2920662681948,12.354827529554465,12.7672130300565,12.817476410295777,1.6340588051066,1.6614879105920088,1.40900688084395,1.5687551790941925
163,12.2916050589989,12.354370390722908,12.7673877661164,12.817649257253727,1.63405363535028,1.6615091890615536,1.40900813781663,1.5686988872395742
164,12.2911510103852,12.353920351399616,12.7675606147504,12.81782024157607,1.63404869271449,1.661530236725798,1.40900935301459,1.5686434690199536
165,12.2907040177676,12.353477307867715,12.7677315954216,12.817989382408978,1.63404396722159,1.6615510559784359,1.40901052782621,1.5685889116777305
166,12.2902639777908,12.353041157631164,12.7679007274239,12.818156698732793,1.63403944933223,1.6615716491922066,1.40901166359371,1.5685352026054618
167,12.2898307883301,12.35261179941457,12.7680680298822,12.818322209362213,1.63403512992611,1.6615920187189215,1.40901276161472,1.56848232934583
168,12.2894043484898,12.352189133161573,12.7682335217533,12.818485932947215,1.63403100028358,1.6616121668895756,1.40901382314372,1.5684302795914467
169,12.2889845586021,12.351773060033773,12.7683972218257,12.818647887972823,1.63402705206803,1.6616320960143167,1.40901484939353,1.5683790411847172
170,12.2885713202237,12.35136348240732,12.7685591487207,12.818808092760218,1.63402327730906,1.661651808382589,1.40901584153664,1.568328602117421
171,12.288164536133,12.350960303870174,12.7687193208923,12.818966565466624,1.63401966838643,1.6616713062631132,1.40901680070656,1.5682789505303714
172,12.2877641103257,12.350563429217688,12.7688777566282,12.819123324086307,1.63401621801462,1.661690591904016,1.40901772799916,1.5682300747128715
173,12.2873699480107,12.350172764448576,12.7690344740503,12.819278386451057,1.63401291922819,1.661709667532889,1.40901862447385,1.5681819631022194
174,12.2869819556042,12.349788216759025,12.7691894911152,12.819431770230661,1.63400976536767,1.6617285353568516,1.40901949115487,1.56813460428298
175,12.2866000407246,12.34940969453766,12.7693428256151,12.819583492933827,1.63400675006617,1.6617471975626636,1.40902032903239,1.5680879869863658
176,12.2862241121861,12.349037107359171,12.7694944951782,12.819733571908534,1.63400386723647,1.6617656563167744,1.40902113906369,1.5680421000894522
177,12.2858540799916,12.348670365977263,12.7696445172697,12.819882024343025,1.63400111105877,1.6617839137654469,1.40902192217421,1.5679969326143106
178,12.2854898553262,12.348309382318234,12.7697929091922,12.820028867266203,1.63399847596896,1.66180197203481,1.40902267925866,1.5679524737272166
179,12.2851313505491,12.347954069472904,12.7699396880869,12.820174117548797,1.63399595664734,1.661819833231007,1.409023411182,1.5679087127376556
180,12.2847784791858,12.347604341688884,12.7700848709341,12.820317791903852,1.63399354800792,1.6618374994402572,1.40902411878045,1.5678656390973749
181,12.2844311559203,12.347260114362847,12.7702284745543,12.820459906887795,1.63399124518814,1.6618549727289946,1.40902480286243,1.5678232423994312
182,12.2840892965858,12.346921304031286,12.7703705156087,12.820600478900943,1.63398904353906,1.6618722551439298,1.4090254642095,1.56778151237705
183,12.2837528181561,12.346587828361988,12.7705110106003,12.820739524188543,1.63398693861597,1.6618893487121895,1.40902610357725,1.5677404389025824
184,12.2834216387367,12.346259606145207,12.7706499758747,12.820877058841583,1.63398492616944,1.6619062554414137,1.40902672169613,1.567700011986415
185,12.2830956775548,12.345936557283721,12.7707874276211,12.821013098797751,1.6339830021367,1.6619229773198834,1.40902731927234,1.567660221775749
186,12.2827748549503,12.345618602783933,12.7709233818733,12.82114765984241,1.63398116263347,1.6619395163166453,1.40902789698861,1.567621058553504
187,12.2824590923652,12.34530566474532,12.7710578545103,12.821280757609186,1.63397940394613,1.661955874381584,1.40902845550496,1.5675825127370215
188,12.2821483123345,12.344997666351444,12.7711908612577,12.821412407581334,1.63397772252419,1.661972053445604,1.40902899545951,1.5675445748769588
189,12.2818424384749,12.344694531858698,12.7713224176882,12.821542625092222,1.63397611497315,1.6619880554206847,1.40902951746912,1.567507235655904
190,12.2815413954753,12.344396186586915,12.771452539223,12.821671425326679,1.63397457804762,1.6620038822000616,1.4090300221302,1.567470485887223
191,12.2812451090858,12.344102556908439,12.7715812411327,12.821798823321915,1.6339731086448,1.6620195356583358,1.40903051001931,1.5674343165137128
192,12.2809535061073,12.343813570237803,12.7717085385382,12.821924833968346,1.63397170379821,1.6620350176515877,1.40903098169385,1.5673987186063345
193,12.2806665143804,12.343529155020729,12.7718344464116,12.822049472010503,1.63397036067169,1.6620503300174903,1.40903143769271,1.5673636833628584
194,12.2803840627752,12.343249240724004,12.7719589795777,12.82217275204849,1.63396907655367,1.6620654745754975,1.40903187853684,1.567329202106622
195,12.2801060811796,12.342973757823865,12.7720821527146,12.822294688538546,1.6339678488517,1.6620804531269155,1.40903230472992,1.5672952662850967
196,12.2798325004889,12.342702637795698,12.7722039803548,12.822415295794151,1.63396667508726,1.6620952674550469,1.40903271675885,1.5672618674686267
197,12.2795632525946,12.34243581310291,12.7723244768864,12.822534587987162,1.63396555289067,1.6621099193253361,1.40903311509437,1.5672289973490563
198,12.2792982703732,12.342173217185824,12.7724436565543,12.822652579149004,1.63396447999639,1.6621244104855215,1.40903350019158,1.5671966477383679
199,12.2790374876749,12.341914784450479,12.7725615334607,12.822769283171143,1.63396345423839,1.6621387426656962,1.40903387249043,1.5671648105672995
200,12.2787808393131,12.341660450258198,12.772678121567,12.822884713806953,1.63396247354583,1.6621529175785512,1.40903423241626,1.567133477884069
201,12.2785282610525,12.341410150913795,12.7727934346941,12.822998884671982,1.63396153593881,1.6621669369194043,1.4090345803803,1.567102641852918
202,12.2782796895982,12.34116382365475,12.7729074865239,12.823111809245443,1.63396063952443,1.6621808023663966,1.40903491678007,1.5670722947527835
203,12.2780350625849,12.340921406640513,12.7730202906003,12.823223500871164,1.63395978249297,1.6621945155806126,1.40903524199991,1.567042428975983
