Time_Step,Original_Tank1_Reading,KalmanFilter_Tank1_Estimate,Original_Tank2_Reading,KalmanFilter_Tank2_Estimate,Original_Tank3_Reading,KalmanFilter_Tank3_Estimate,Original_Tank4_Reading,KalmanFilter_Tank4_Estimate
2956,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2957,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2958,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2959,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2960,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2961,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2962,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2963,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2964,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2965,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2966,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2967,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2968,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2969,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2970,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2971,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2972,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2973,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2974,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2975,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2976,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2977,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2978,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2979,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2980,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2981,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2982,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2983,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2984,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2985,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2986,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2987,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2988,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2989,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2990,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2991,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2992,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2993,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2994,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2995,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2996,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2997,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2998,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
2999,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3000,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3001,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3002,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3003,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3004,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3005,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3006,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3007,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3008,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3009,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3010,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3011,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3012,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3013,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3014,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3015,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3016,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3017,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3018,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3019,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3020,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3021,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3022,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3023,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3024,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3025,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3026,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3027,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3028,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3029,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3030,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3031,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3032,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3033,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3034,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3035,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3036,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3037,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3038,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3039,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3040,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3041,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3042,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3043,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3044,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3045,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3046,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3047,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3048,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3049,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3050,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3051,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3052,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3053,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3054,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3055,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3056,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3057,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3058,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3059,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3060,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3061,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3062,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3063,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3064,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3065,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3066,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3067,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3068,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3069,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3070,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3071,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3072,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3073,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3074,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3075,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3076,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3077,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3078,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3079,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3080,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3081,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3082,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3083,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3084,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3085,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3086,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3087,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3088,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3089,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3090,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3091,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3092,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3093,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3094,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3095,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3096,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3097,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3098,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3099,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3100,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3101,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3102,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3103,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3104,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3105,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3106,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3107,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3108,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3109,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3110,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3111,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3112,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3113,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3114,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3115,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3116,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3117,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3118,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3119,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3120,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3121,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3122,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3123,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3124,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3125,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3126,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3127,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3128,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3129,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3130,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3131,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3132,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3133,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3134,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3135,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3136,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3137,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3138,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3139,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3140,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3141,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3142,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3143,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3144,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3145,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3146,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3147,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3148,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3149,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3150,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3151,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3152,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3153,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3154,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3155,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
3156,12.2629675195508,12.26297797008833,12.7831584030089,12.78316693383684,1.63394113225678,1.6501050525340362,1.40904470253373,1.4187885501214632
