Time_Step,Original_Tank1_Reading,ParticleFilter_Tank1_Estimate,Original_Tank2_Reading,ParticleFilter_Tank2_Estimate,Original_Tank3_Reading,ParticleFilter_Tank3_Estimate,Original_Tank4_Reading,ParticleFilter_Tank4_Estimate
3135,12.2629675195508,12.248952270783349,12.7831584030089,12.664344387549065,1.63394113225678,1.6298718833097015,1.40904470253373,1.4079815418069996
3136,12.2629675195508,12.248947990619282,12.7831584030089,12.664342546958308,1.63394113225678,1.6298718826599083,1.40904470253373,1.4079815469508237
3137,12.2629675195508,12.248943717321065,12.7831584030089,12.664340708425234,1.63394113225678,1.6298718820129743,1.40904470253373,1.4079815520775445
3138,12.2629675195508,12.248939450877693,12.7831584030089,12.66433887194751,1.63394113225678,1.6298718813688864,1.40904470253373,1.4079815571872185
3139,12.2629675195508,12.248935191278182,12.7831584030089,12.664337037522808,1.63394113225678,1.6298718807276322,1.40904470253373,1.4079815622799035
3140,12.2629675195508,12.248930938511558,12.7831584030089,12.664335205148783,1.63394113225678,1.629871880089199,1.40904470253373,1.4079815673556557
3141,12.2629675195508,12.248926692566869,12.7831584030089,12.664333374823109,1.63394113225678,1.6298718794535743,1.40904470253373,1.4079815724145308
3142,12.2629675195508,12.248922453433185,12.7831584030089,12.664331546543458,1.63394113225678,1.6298718788207458,1.40904470253373,1.4079815774565847
3143,12.2629675195508,12.248918221099588,12.7831584030089,12.664329720307514,1.63394113225678,1.6298718781907016,1.40904470253373,1.4079815824818744
3144,12.2629675195508,12.248913995555181,12.7831584030089,12.664327896112948,1.63394113225678,1.6298718775634293,1.40904470253373,1.4079815874904549
3145,12.2629675195508,12.248909776789077,12.7831584030089,12.664326073957442,1.63394113225678,1.629871876938916,1.40904470253373,1.407981592482382
3146,12.2629675195508,12.248905564790416,12.7831584030089,12.664324253838682,1.63394113225678,1.629871876317151,1.40904470253373,1.4079815974577108
3147,12.2629675195508,12.248901359548354,12.7831584030089,12.664322435754356,1.63394113225678,1.6298718756981212,1.40904470253373,1.407981602416497
3148,12.2629675195508,12.248897161052046,12.7831584030089,12.664320619702146,1.63394113225678,1.6298718750818137,1.40904470253373,1.4079816073587947
3149,12.2629675195508,12.248892969290697,12.7831584030089,12.664318805679754,1.63394113225678,1.6298718744682184,1.40904470253373,1.40798161228466
3150,12.2629675195508,12.248888784253502,12.7831584030089,12.664316993684873,1.63394113225678,1.6298718738573226,1.40904470253373,1.4079816171941466
3151,12.2629675195508,12.24888460592969,12.7831584030089,12.6643151837152,1.63394113225678,1.629871873249114,1.40904470253373,1.4079816220873091
3152,12.2629675195508,12.248880434308498,12.7831584030089,12.664313375768433,1.63394113225678,1.6298718726435817,1.40904470253373,1.4079816269642023
3153,12.2629675195508,12.248876269379178,12.7831584030089,12.66431156984228,1.63394113225678,1.6298718720407126,1.40904470253373,1.4079816318248792
3154,12.2629675195508,12.248872111131009,12.7831584030089,12.664309765934437,1.63394113225678,1.629871871440496,1.40904470253373,1.4079816366693947
3155,12.2629675195508,12.248867959553278,12.7831584030089,12.664307964042624,1.63394113225678,1.6298718708429198,1.40904470253373,1.4079816414978021
3156,12.2629675195508,12.248863814635303,12.7831584030089,12.66430616416455,1.63394113225678,1.6298718702479733,1.40904470253373,1.4079816463101555
3157,12.2629675195508,12.248859676366397,12.7831584030089,12.664304366297927,1.63394113225678,1.6298718696556436,1.40904470253373,1.407981651106508
3158,12.2629675195508,12.248855544735907,12.7831584030089,12.664302570440473,1.63394113225678,1.6298718690659197,1.40904470253373,1.4079816558869123
3159,12.2629675195508,12.248851419733192,12.7831584030089,12.664300776589904,1.63394113225678,1.6298718684787898,1.40904470253373,1.4079816606514215
3160,12.2629675195508,12.248847301347633,12.7831584030089,12.66429898474395,1.63394113225678,1.6298718678942437,1.40904470253373,1.4079816654000892
3161,12.2629675195508,12.248843189568616,12.7831584030089,12.664297194900332,1.63394113225678,1.6298718673122687,1.40904470253373,1.4079816701329677
3162,12.2629675195508,12.248839084385558,12.7831584030089,12.664295407056775,1.63394113225678,1.6298718667328542,1.40904470253373,1.4079816748501095
3163,12.2629675195508,12.24883498578788,12.7831584030089,12.664293621211012,1.63394113225678,1.6298718661559888,1.40904470253373,1.4079816795515665
3164,12.2629675195508,12.24883089376503,12.7831584030089,12.664291837360775,1.63394113225678,1.629871865581661,1.40904470253373,1.4079816842373913
3165,12.2629675195508,12.24882680830647,12.7831584030089,12.664290055503804,1.63394113225678,1.6298718650098603,1.40904470253373,1.4079816889076362
3166,12.2629675195508,12.248822729401672,12.7831584030089,12.664288275637832,1.63394113225678,1.6298718644405743,1.40904470253373,1.407981693562352
3167,12.2629675195508,12.24881865704014,12.7831584030089,12.664286497760603,1.63394113225678,1.6298718638737937,1.40904470253373,1.4079816982015914
3168,12.2629675195508,12.248814591211378,12.7831584030089,12.664284721869858,1.63394113225678,1.6298718633095057,1.40904470253373,1.407981702825405
3169,12.2629675195508,12.248810531904917,12.7831584030089,12.664282947963352,1.63394113225678,1.629871862747701,1.40904470253373,1.4079817074338448
3170,12.2629675195508,12.248806479110304,12.7831584030089,12.664281176038823,1.63394113225678,1.6298718621883674,1.40904470253373,1.4079817120269609
3171,12.2629675195508,12.248802432817095,12.7831584030089,12.66427940609403,1.63394113225678,1.6298718616314947,1.40904470253373,1.4079817166048056
3172,12.2629675195508,12.248798393014876,12.7831584030089,12.664277638126723,1.63394113225678,1.6298718610770715,1.40904470253373,1.4079817211674288
3173,12.2629675195508,12.248794359693242,12.7831584030089,12.664275872134667,1.63394113225678,1.6298718605250877,1.40904470253373,1.4079817257148817
3174,12.2629675195508,12.248790332841796,12.7831584030089,12.66427410811561,1.63394113225678,1.6298718599755326,1.40904470253373,1.4079817302472142
3175,12.2629675195508,12.248786312450175,12.7831584030089,12.664272346067321,1.63394113225678,1.6298718594283947,1.40904470253373,1.4079817347644763
3176,12.2629675195508,12.248782298508019,12.7831584030089,12.664270585987571,1.63394113225678,1.6298718588836643,1.40904470253373,1.4079817392667189
3177,12.2629675195508,12.248778291004992,12.7831584030089,12.664268827874114,1.63394113225678,1.6298718583413296,1.40904470253373,1.4079817437539917
3178,12.2629675195508,12.248774289930772,12.7831584030089,12.664267071724733,1.63394113225678,1.6298718578013813,1.40904470253373,1.407981748226344
3179,12.2629675195508,12.248770295275051,12.7831584030089,12.664265317537193,1.63394113225678,1.6298718572638082,1.40904470253373,1.4079817526838256
3180,12.2629675195508,12.248766307027546,12.7831584030089,12.66426356530928,1.63394113225678,1.629871856728601,1.40904470253373,1.4079817571264872
3181,12.2629675195508,12.248762325177982,12.7831584030089,12.664261815038754,1.63394113225678,1.6298718561957473,1.40904470253373,1.407981761554376
3182,12.2629675195508,12.248758349716102,12.7831584030089,12.664260066723415,1.63394113225678,1.6298718556652383,1.40904470253373,1.4079817659675429
3183,12.2629675195508,12.248754380631663,12.7831584030089,12.664258320361036,1.63394113225678,1.629871855137063,1.40904470253373,1.4079817703660353
3184,12.2629675195508,12.248750417914449,12.7831584030089,12.664256575949405,1.63394113225678,1.6298718546112116,1.40904470253373,1.407981774749903
3185,12.2629675195508,12.248746461554248,12.7831584030089,12.66425483348631,1.63394113225678,1.629871854087673,1.40904470253373,1.4079817791191944
3186,12.2629675195508,12.248742511540874,12.7831584030089,12.66425309296955,1.63394113225678,1.629871853566438,1.40904470253373,1.4079817834739585
3187,12.2629675195508,12.248738567864148,12.7831584030089,12.66425135439691,1.63394113225678,1.6298718530474958,1.40904470253373,1.4079817878142427
3188,12.2629675195508,12.248734630513919,12.7831584030089,12.664249617766188,1.63394113225678,1.629871852530837,1.40904470253373,1.4079817921400952
3189,12.2629675195508,12.248730699480031,12.7831584030089,12.664247883075182,1.63394113225678,1.6298718520164508,1.40904470253373,1.4079817964515646
3190,12.2629675195508,12.248726774752374,12.7831584030089,12.664246150321702,1.63394113225678,1.629871851504328,1.40904470253373,1.407981800748698
3191,12.2629675195508,12.248722856320835,12.7831584030089,12.664244419503545,1.63394113225678,1.6298718509944579,1.40904470253373,1.4079818050315445
3192,12.2629675195508,12.24871894417532,12.7831584030089,12.664242690618522,1.63394113225678,1.6298718504868308,1.40904470253373,1.40798180930015
3193,12.2629675195508,12.248715038305747,12.7831584030089,12.664240963664437,1.63394113225678,1.6298718499814369,1.40904470253373,1.407981813554562
3194,12.2629675195508,12.24871113870206,12.7831584030089,12.664239238639105,1.63394113225678,1.6298718494782665,1.40904470253373,1.4079818177948282
3195,12.2629675195508,12.248707245354218,12.7831584030089,12.66423751554035,1.63394113225678,1.62987184897731,1.40904470253373,1.4079818220209963
3196,12.2629675195508,12.248703358252179,12.7831584030089,12.66423579436597,1.63394113225678,1.6298718484785568,1.40904470253373,1.4079818262331116
3197,12.2629675195508,12.248699477385946,12.7831584030089,12.664234075113802,1.63394113225678,1.6298718479819982,1.40904470253373,1.4079818304312224
3198,12.2629675195508,12.248695602745517,12.7831584030089,12.66423235778166,1.63394113225678,1.6298718474876248,1.40904470253373,1.4079818346153743
3199,12.2629675195508,12.248691734320904,12.7831584030089,12.664230642367372,1.63394113225678,1.6298718469954248,1.40904470253373,1.4079818387856133
3200,12.2629675195508,12.248687872102158,12.7831584030089,12.664228928868766,1.63394113225678,1.6298718465053912,1.40904470253373,1.4079818429419868
3201,12.2629675195508,12.248684016079316,12.7831584030089,12.66422721728367,1.63394113225678,1.6298718460175134,1.40904470253373,1.4079818470845407
3202,12.2629675195508,12.248680166242453,12.7831584030089,12.664225507609919,1.63394113225678,1.629871845531782,1.40904470253373,1.4079818512133204
3203,12.2629675195508,12.248676322581648,12.7831584030089,12.664223799845344,1.63394113225678,1.629871845048187,1.40904470253373,1.407981855328372
3204,12.2629675195508,12.248672485087,12.7831584030089,12.66422209398779,1.63394113225678,1.6298718445667197,1.40904470253373,1.407981859429741
3205,12.2629675195508,12.24866865374863,12.7831584030089,12.66422039003509,1.63394113225678,1.6298718440873705,1.40904470253373,1.407981863517473
3206,12.2629675195508,12.248664828556663,12.7831584030089,12.664218687985093,1.63394113225678,1.6298718436101303,1.40904470253373,1.4079818675916136
3207,12.2629675195508,12.248661009501248,12.7831584030089,12.66421698783564,1.63394113225678,1.6298718431349897,1.40904470253373,1.4079818716522072
3208,12.2629675195508,12.248657196572541,12.7831584030089,12.664215289584583,1.63394113225678,1.629871842661939,1.40904470253373,1.4079818756992997
3209,12.2629675195508,12.24865338976073,12.7831584030089,12.664213593229768,1.63394113225678,1.6298718421909695,1.40904470253373,1.4079818797329355
3210,12.2629675195508,12.248649589056004,12.7831584030089,12.66421189876905,1.63394113225678,1.6298718417220721,1.40904470253373,1.40798188375316
3211,12.2629675195508,12.24864579444857,12.7831584030089,12.664210206200286,1.63394113225678,1.6298718412552375,1.40904470253373,1.4079818877600163
3212,12.2629675195508,12.248642005928659,12.7831584030089,12.664208515521336,1.63394113225678,1.6298718407904564,1.40904470253373,1.4079818917535505
3213,12.2629675195508,12.248638223486505,12.7831584030089,12.664206826730052,1.63394113225678,1.6298718403277204,1.40904470253373,1.4079818957338057
3214,12.2629675195508,12.248634447112376,12.7831584030089,12.66420513982431,1.63394113225678,1.6298718398670204,1.40904470253373,1.4079818997008278
3215,12.2629675195508,12.248630676796527,12.7831584030089,12.664203454801964,1.63394113225678,1.6298718394083467,1.40904470253373,1.4079819036546588
3216,12.2629675195508,12.24862691252926,12.7831584030089,12.664201771660892,1.63394113225678,1.629871838951691,1.40904470253373,1.4079819075953435
3217,12.2629675195508,12.248623154300867,12.7831584030089,12.664200090398957,1.63394113225678,1.629871838497044,1.40904470253373,1.4079819115229255
3218,12.2629675195508,12.248619402101676,12.7831584030089,12.664198411014032,1.63394113225678,1.6298718380443975,1.40904470253373,1.4079819154374482
3219,12.2629675195508,12.248615655922016,12.7831584030089,12.664196733504,1.63394113225678,1.6298718375937422,1.40904470253373,1.4079819193389556
3220,12.2629675195508,12.248611915752239,12.7831584030089,12.664195057866731,1.63394113225678,1.6298718371450698,1.40904470253373,1.40798192322749
3221,12.2629675195508,12.248608181582707,12.7831584030089,12.664193384100109,1.63394113225678,1.6298718366983707,1.40904470253373,1.407981927103095
3222,12.2629675195508,12.248604453403798,12.7831584030089,12.66419171220202,1.63394113225678,1.6298718362536369,1.40904470253373,1.407981930965814
3223,12.2629675195508,12.248600731205915,12.7831584030089,12.664190042170349,1.63394113225678,1.6298718358108597,1.40904470253373,1.40798193481569
3224,12.2629675195508,12.248597014979469,12.7831584030089,12.664188374002983,1.63394113225678,1.629871835370031,1.40904470253373,1.4079819386527643
3225,12.2629675195508,12.24859330471488,12.7831584030089,12.664186707697809,1.63394113225678,1.6298718349311407,1.40904470253373,1.4079819424770808
3226,12.2629675195508,12.248589600402594,12.7831584030089,12.664185043252726,1.63394113225678,1.629871834494182,1.40904470253373,1.4079819462886811
3227,12.2629675195508,12.248585902033067,12.7831584030089,12.664183380665627,1.63394113225678,1.6298718340591454,1.40904470253373,1.4079819500876085
3228,12.2629675195508,12.248582209596773,12.7831584030089,12.664181719934408,1.63394113225678,1.6298718336260223,1.40904470253373,1.4079819538739042
3229,12.2629675195508,12.248578523084198,12.7831584030089,12.664180061056975,1.63394113225678,1.6298718331948052,1.40904470253373,1.4079819576476107
3230,12.2629675195508,12.248574842485842,12.7831584030089,12.664178404031226,1.63394113225678,1.629871832765485,1.40904470253373,1.4079819614087694
3231,12.2629675195508,12.248571167792232,12.7831584030089,12.664176748855066,1.63394113225678,1.6298718323380534,1.40904470253373,1.4079819651574221
3232,12.2629675195508,12.24856749899389,12.7831584030089,12.664175095526408,1.63394113225678,1.629871831912502,1.40904470253373,1.4079819688936108
3233,12.2629675195508,12.248563836081374,12.7831584030089,12.664173444043161,1.63394113225678,1.6298718314888232,1.40904470253373,1.407981972617377
3234,12.2629675195508,12.248560179045242,12.7831584030089,12.664171794403236,1.63394113225678,1.6298718310670082,1.40904470253373,1.4079819763287613
3235,12.2629675195508,12.248556527876076,12.7831584030089,12.664170146604548,1.63394113225678,1.6298718306470485,1.40904470253373,1.4079819800278055
3236,12.2629675195508,12.248552882564464,12.7831584030089,12.664168500645014,1.63394113225678,1.6298718302289366,1.40904470253373,1.4079819837145502
3237,12.2629675195508,12.248549243101019,12.7831584030089,12.664166856522556,1.63394113225678,1.6298718298126644,1.40904470253373,1.407981987389037
3238,12.2629675195508,12.248545609476368,12.7831584030089,12.664165214235098,1.63394113225678,1.6298718293982235,1.40904470253373,1.4079819910513058
3239,12.2629675195508,12.248541981681146,12.7831584030089,12.664163573780566,1.63394113225678,1.6298718289856056,1.40904470253373,1.4079819947013976
3240,12.2629675195508,12.248538359706007,12.7831584030089,12.664161935156885,1.63394113225678,1.6298718285748035,1.40904470253373,1.4079819983393531
3241,12.2629675195508,12.248534743541615,12.7831584030089,12.664160298361981,1.63394113225678,1.6298718281658076,1.40904470253373,1.407982001965212
3242,12.2629675195508,12.248531133178663,12.7831584030089,12.664158663393794,1.63394113225678,1.6298718277586117,1.40904470253373,1.4079820055790155
3243,12.2629675195508,12.248527528607845,12.7831584030089,12.664157030250252,1.63394113225678,1.629871827353207,1.40904470253373,1.4079820091808024
3244,12.2629675195508,12.248523929819878,12.7831584030089,12.6641553989293,1.63394113225678,1.6298718269495858,1.40904470253373,1.4079820127706142
3245,12.2629675195508,12.24852033680548,12.7831584030089,12.66415376942887,1.63394113225678,1.6298718265477403,1.40904470253373,1.4079820163484893
3246,12.2629675195508,12.24851674955541,12.7831584030089,12.664152141746913,1.63394113225678,1.629871826147663,1.40904470253373,1.4079820199144688
3247,12.2629675195508,12.248513168060411,12.7831584030089,12.664150515881362,1.63394113225678,1.6298718257493454,1.40904470253373,1.4079820234685907
3248,12.2629675195508,12.248509592311263,12.7831584030089,12.664148891830173,1.63394113225678,1.6298718253527804,1.40904470253373,1.4079820270108958
3249,12.2629675195508,12.248506022298756,12.7831584030089,12.664147269591291,1.63394113225678,1.6298718249579593,1.40904470253373,1.4079820305414223
3250,12.2629675195508,12.248502458013684,12.7831584030089,12.664145649162668,1.63394113225678,1.6298718245648764,1.40904470253373,1.4079820340602103
3251,12.2629675195508,12.248498899446872,12.7831584030089,12.664144030542259,1.63394113225678,1.6298718241735215,1.40904470253373,1.4079820375672978
3252,12.2629675195508,12.24849534658915,12.7831584030089,12.664142413728019,1.63394113225678,1.6298718237838892,1.40904470253373,1.4079820410627248
3253,12.2629675195508,12.24849179943136,12.7831584030089,12.66414079871791,1.63394113225678,1.6298718233959708,1.40904470253373,1.4079820445465292
3254,12.2629675195508,12.248488257964368,12.7831584030089,12.664139185509889,1.63394113225678,1.6298718230097589,1.40904470253373,1.4079820480187502
3255,12.2629675195508,12.248484722179048,12.7831584030089,12.664137574101927,1.63394113225678,1.6298718226252462,1.40904470253373,1.4079820514794257
3256,12.2629675195508,12.24848119206629,12.7831584030089,12.664135964491981,1.63394113225678,1.6298718222424249,1.40904470253373,1.407982054928595
3257,12.2629675195508,12.248477667617,12.7831584030089,12.664134356678026,1.63394113225678,1.6298718218612875,1.40904470253373,1.4079820583662954
3258,12.2629675195508,12.248474148822096,12.7831584030089,12.66413275065803,1.63394113225678,1.6298718214818275,1.40904470253373,1.407982061792566
3259,12.2629675195508,12.248470635672513,12.7831584030089,12.664131146429968,1.63394113225678,1.6298718211040366,1.40904470253373,1.407982065207444
3260,12.2629675195508,12.248467128159199,12.7831584030089,12.664129543991814,1.63394113225678,1.6298718207279077,1.40904470253373,1.4079820686109676
3261,12.2629675195508,12.248463626273116,12.7831584030089,12.664127943341546,1.63394113225678,1.6298718203534333,1.40904470253373,1.4079820720031746
3262,12.2629675195508,12.248460130005242,12.7831584030089,12.664126344477143,1.63394113225678,1.6298718199806066,1.40904470253373,1.4079820753841024
3263,12.2629675195508,12.248456639346571,12.7831584030089,12.664124747396592,1.63394113225678,1.62987181960942,1.40904470253373,1.407982078753789
3264,12.2629675195508,12.248453154288107,12.7831584030089,12.664123152097872,1.63394113225678,1.6298718192398662,1.40904470253373,1.407982082112271
3265,12.2629675195508,12.248449674820874,12.7831584030089,12.66412155857898,1.63394113225678,1.629871818871939,1.40904470253373,1.4079820854595864
3266,12.2629675195508,12.248446200935902,12.7831584030089,12.664119966837893,1.63394113225678,1.6298718185056296,1.40904470253373,1.4079820887957717
3267,12.2629675195508,12.248442732624243,12.7831584030089,12.664118376872613,1.63394113225678,1.629871818140932,1.40904470253373,1.4079820921208643
3268,12.2629675195508,12.248439269876961,12.7831584030089,12.664116788681131,1.63394113225678,1.6298718177778393,1.40904470253373,1.4079820954349016
3269,12.2629675195508,12.248435812685136,12.7831584030089,12.664115202261442,1.63394113225678,1.6298718174163433,1.40904470253373,1.4079820987379188
3270,12.2629675195508,12.248432361039857,12.7831584030089,12.66411361761155,1.63394113225678,1.6298718170564381,1.40904470253373,1.4079821020299539
3271,12.2629675195508,12.24842891493223,12.7831584030089,12.664112034729449,1.63394113225678,1.6298718166981156,1.40904470253373,1.407982105311043
3272,12.2629675195508,12.248425474353379,12.7831584030089,12.664110453613151,1.63394113225678,1.6298718163413701,1.40904470253373,1.4079821085812232
3273,12.2629675195508,12.248422039294436,12.7831584030089,12.664108874260657,1.63394113225678,1.6298718159861936,1.40904470253373,1.4079821118405293
3274,12.2629675195508,12.248418609746555,12.7831584030089,12.664107296669977,1.63394113225678,1.62987181563258,1.40904470253373,1.4079821150889986
3275,12.2629675195508,12.248415185700894,12.7831584030089,12.664105720839123,1.63394113225678,1.6298718152805218,1.40904470253373,1.4079821183266665
3276,12.2629675195508,12.248411767148633,12.7831584030089,12.664104146766103,1.63394113225678,1.6298718149300124,1.40904470253373,1.407982121553569
3277,12.2629675195508,12.248408354080967,12.7831584030089,12.66410257444894,1.63394113225678,1.6298718145810456,1.40904470253373,1.4079821247697426
3278,12.2629675195508,12.248404946489096,12.7831584030089,12.664101003885648,1.63394113225678,1.6298718142336133,1.40904470253373,1.4079821279752225
3279,12.2629675195508,12.248401544364242,12.7831584030089,12.664099435074247,1.63394113225678,1.6298718138877097,1.40904470253373,1.4079821311700438
3280,12.2629675195508,12.248398147697642,12.7831584030089,12.664097868012758,1.63394113225678,1.629871813543328,1.40904470253373,1.407982134354243
3281,12.2629675195508,12.248394756480536,12.7831584030089,12.66409630269921,1.63394113225678,1.629871813200461,1.40904470253373,1.407982137527854
3282,12.2629675195508,12.248391370704198,12.7831584030089,12.664094739131624,1.63394113225678,1.6298718128591028,1.40904470253373,1.407982140690913
3283,12.2629675195508,12.248387990359895,12.7831584030089,12.664093177308034,1.63394113225678,1.629871812519246,1.40904470253373,1.407982143843455
3284,12.2629675195508,12.248384615438917,12.7831584030089,12.664091617226472,1.63394113225678,1.6298718121808844,1.40904470253373,1.4079821469855147
3285,12.2629675195508,12.248381245932574,12.7831584030089,12.66409005888497,1.63394113225678,1.6298718118440114,1.40904470253373,1.4079821501171275
3286,12.2629675195508,12.24837788183218,12.7831584030089,12.664088502281563,1.63394113225678,1.6298718115086208,1.40904470253373,1.4079821532383274
3287,12.2629675195508,12.248374523129062,12.7831584030089,12.66408694741429,1.63394113225678,1.6298718111747053,1.40904470253373,1.4079821563491492
3288,12.2629675195508,12.248371169814575,12.7831584030089,12.664085394281194,1.63394113225678,1.629871810842259,1.40904470253373,1.4079821594496278
3289,12.2629675195508,12.248367821880073,12.7831584030089,12.664083842880318,1.63394113225678,1.6298718105112748,1.40904470253373,1.4079821625397972
3290,12.2629675195508,12.248364479316928,12.7831584030089,12.66408229320971,1.63394113225678,1.6298718101817475,1.40904470253373,1.4079821656196922
3291,12.2629675195508,12.248361142116531,12.7831584030089,12.664080745267405,1.63394113225678,1.6298718098536695,1.40904470253373,1.4079821686893461
3292,12.2629675195508,12.248357810270278,12.7831584030089,12.664079199051464,1.63394113225678,1.6298718095270344,1.40904470253373,1.4079821717487935
3293,12.2629675195508,12.248354483769589,12.7831584030089,12.66407765455994,1.63394113225678,1.6298718092018367,1.40904470253373,1.4079821747980683
3294,12.2629675195508,12.24835116260589,12.7831584030089,12.664076111790884,1.63394113225678,1.6298718088780695,1.40904470253373,1.4079821778372044
3295,12.2629675195508,12.248347846770624,12.7831584030089,12.664074570742352,1.63394113225678,1.6298718085557273,1.40904470253373,1.4079821808662356
3296,12.2629675195508,12.24834453625525,12.7831584030089,12.664073031412407,1.63394113225678,1.6298718082348027,1.40904470253373,1.4079821838851956
3297,12.2629675195508,12.248341231051224,12.7831584030089,12.664071493799101,1.63394113225678,1.6298718079152896,1.40904470253373,1.4079821868941167
3298,12.2629675195508,12.248337931150042,12.7831584030089,12.664069957900509,1.63394113225678,1.6298718075971823,1.40904470253373,1.4079821898930334
3299,12.2629675195508,12.248334636543202,12.7831584030089,12.664068423714692,1.63394113225678,1.6298718072804748,1.40904470253373,1.4079821928819791
3300,12.2629675195508,12.248331347222207,12.7831584030089,12.664066891239715,1.63394113225678,1.6298718069651603,1.40904470253373,1.4079821958609862
3301,12.2629675195508,12.248328063178585,12.7831584030089,12.664065360473657,1.63394113225678,1.6298718066512332,1.40904470253373,1.4079821988300885
3302,12.2629675195508,12.248324784403872,12.7831584030089,12.664063831414579,1.63394113225678,1.6298718063386868,1.40904470253373,1.4079822017893182
3303,12.2629675195508,12.248321510889623,12.7831584030089,12.664062304060565,1.63394113225678,1.629871806027516,1.40904470253373,1.4079822047387092
3304,12.2629675195508,12.248318242627395,12.7831584030089,12.664060778409686,1.63394113225678,1.629871805717714,1.40904470253373,1.4079822076782929
3305,12.2629675195508,12.248314979608768,12.7831584030089,12.664059254460021,1.63394113225678,1.6298718054092745,1.40904470253373,1.4079822106081026
3306,12.2629675195508,12.24831172182534,12.7831584030089,12.664057732209658,1.63394113225678,1.629871805102192,1.40904470253373,1.4079822135281705
3307,12.2629675195508,12.24830846926871,12.7831584030089,12.664056211656675,1.63394113225678,1.6298718047964607,1.40904470253373,1.4079822164385298
3308,12.2629675195508,12.248305221930508,12.7831584030089,12.664054692799166,1.63394113225678,1.6298718044920744,1.40904470253373,1.4079822193392122
3309,12.2629675195508,12.24830197980235,12.7831584030089,12.664053175635207,1.63394113225678,1.6298718041890272,1.40904470253373,1.4079822222302494
3310,12.2629675195508,12.248298742875889,12.7831584030089,12.664051660162897,1.63394113225678,1.6298718038873132,1.40904470253373,1.4079822251116738
3311,12.2629675195508,12.248295511142786,12.7831584030089,12.66405014638033,1.63394113225678,1.6298718035869264,1.40904470253373,1.407982227983518
3312,12.2629675195508,12.248292284594706,12.7831584030089,12.664048634285592,1.63394113225678,1.6298718032878614,1.40904470253373,1.407982230845813
3313,12.2629675195508,12.248289063223343,12.7831584030089,12.664047123876792,1.63394113225678,1.6298718029901118,1.40904470253373,1.4079822336985912
3314,12.2629675195508,12.248285847020387,12.7831584030089,12.664045615152016,1.63394113225678,1.6298718026936723,1.40904470253373,1.4079822365418835
3315,12.2629675195508,12.248282635977557,12.7831584030089,12.664044108109376,1.63394113225678,1.629871802398537,1.40904470253373,1.4079822393757224
3316,12.2629675195508,12.248279430086573,12.7831584030089,12.664042602746969,1.63394113225678,1.6298718021046994,1.40904470253373,1.4079822422001382
3317,12.2629675195508,12.248276229339183,12.7831584030089,12.664041099062906,1.63394113225678,1.6298718018121554,1.40904470253373,1.4079822450151638
3318,12.2629675195508,12.248273033727127,12.7831584030089,12.66403959705529,1.63394113225678,1.6298718015208977,1.40904470253373,1.4079822478208284
3319,12.2629675195508,12.248269843242177,12.7831584030089,12.66403809672224,1.63394113225678,1.629871801230922,1.40904470253373,1.4079822506171649
3320,12.2629675195508,12.24826665787611,12.7831584030089,12.664036598061859,1.63394113225678,1.629871800942221,1.40904470253373,1.4079822534042035
3321,12.2629675195508,12.248263477620716,12.7831584030089,12.664035101072269,1.63394113225678,1.629871800654791,1.40904470253373,1.407982256181975
3322,12.2629675195508,12.248260302467799,12.7831584030089,12.664033605751577,1.63394113225678,1.6298718003686254,1.40904470253373,1.4079822589505109
3323,12.2629675195508,12.24825713240918,12.7831584030089,12.664032112097914,1.63394113225678,1.6298718000837185,1.40904470253373,1.407982261709841
3324,12.2629675195508,12.248253967436689,12.7831584030089,12.664030620109395,1.63394113225678,1.6298717998000651,1.40904470253373,1.4079822644599966
3325,12.2629675195508,12.248250807542167,12.7831584030089,12.664029129784145,1.63394113225678,1.6298717995176593,1.40904470253373,1.4079822672010076
3326,12.2629675195508,12.248247652717474,12.7831584030089,12.664027641120288,1.63394113225678,1.6298717992364966,1.40904470253373,1.4079822699329048
3327,12.2629675195508,12.248244502954478,12.7831584030089,12.664026154115954,1.63394113225678,1.6298717989565705,1.40904470253373,1.407982272655719
3328,12.2629675195508,12.24824135824506,12.7831584030089,12.664024668769267,1.63394113225678,1.6298717986778757,1.40904470253373,1.4079822753694793
3329,12.2629675195508,12.248238218581124,12.7831584030089,12.66402318507837,1.63394113225678,1.6298717984004072,1.40904470253373,1.4079822780742166
3330,12.2629675195508,12.248235083954569,12.7831584030089,12.664021703041392,1.63394113225678,1.6298717981241593,1.40904470253373,1.407982280769961
3331,12.2629675195508,12.248231954357324,12.7831584030089,12.664020222656466,1.63394113225678,1.6298717978491266,1.40904470253373,1.4079822834567415
3332,12.2629675195508,12.248228829781322,12.7831584030089,12.664018743921737,1.63394113225678,1.629871797575304,1.40904470253373,1.4079822861345892
3333,12.2629675195508,12.248225710218506,12.7831584030089,12.66401726683534,1.63394113225678,1.6298717973026862,1.40904470253373,1.4079822888035325
3334,12.2629675195508,12.248222595660843,12.7831584030089,12.664015791395423,1.63394113225678,1.6298717970312673,1.40904470253373,1.4079822914636018
3335,12.2629675195508,12.248219486100304,12.7831584030089,12.66401431760013,1.63394113225678,1.6298717967610425,1.40904470253373,1.4079822941148266
3336,12.2629675195508,12.248216381528875,12.7831584030089,12.664012845447605,1.63394113225678,1.6298717964920066,1.40904470253373,1.4079822967572357
